sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,cMedPrice,bMedPrice,bInterval,cInterval,new_user,onlineStatus_ y,availability_ completely not orderable,availability_ completely orderable,availability_ desconhecida,availability_ mainly not orderable,availability_ mainly orderable,availability_ mixed
1129,19,7,1509.332,32,19.99,249.99,1239.85,1,79.99,79.99,79.99,1.0,4000.0,487.0,221.0,4.0,50.0,1.0,110.0,0.005000250012500625,0.005000250012500625,0.0,0.0,0,1,1,0,0,0,0,0
1134,19,7,5275.285,35,9.99,49.99,888.72,2,29.99,39.99,69.98,1.0,500.0,80.0,78.0,0.0,39.0,2.0,34.0,0.061516241625098625,0.052020114444251774,74.03999999999999,75.0,0,1,0,1,0,0,0,0
1138,19,7,3.242,1,19.99,19.99,19.99,1,19.99,19.99,19.99,1.0,1600.0,541.0,55.0,11.0,56.0,3.0,7.0,0.06623769871309614,0.06003602161296778,30.0,33.0,0,1,0,1,0,0,0,0
1145,19,7,165.24900000000002,3,8.99,19.99,44.97,3,8.99,19.99,44.97,5.0,5000.0,531.0,131.0,13.0,52.0,2.0,20.0,0.004163536690425558,0.0034932903327142316,659.01,659.01,0,1,0,1,0,0,0,0
1146,19,7,1928.261,2,19.99,19.99,39.98,1,19.99,19.99,19.99,2.0,600.0,70.0,19.0,0.0,29.0,2.0,612.0,0.11303851761076719,0.06256144427562783,42.59,42.59,0,1,0,1,0,0,0,0
1152,19,7,3698.268,50,3.99,89.99,2080.9,10,3.99,89.99,421.74,5.0,2900.0,519.0,451.0,15.0,50.0,2.0,25.0,0.066711140760507,0.066711140760507,0.0,0.0,0,1,0,1,0,0,0,0
1154,19,7,258.08,13,10.0,27.99,192.95,2,14.99,15.0,29.99,5.0,1400.0,578.0,220.0,17.0,39.0,2.0,5.0,0.005138926388550146,0.008000640051204096,110.00000000000001,595.0,0,1,0,1,0,0,0,0
1165,19,7,391.664,8,3.99,25.2,108.35,3,3.99,25.2,49.18,5.0,300.0,444.0,6.0,14.0,28.0,1.0,7.0,0.10624640311656117,0.14111610006414368,14.999999999999998,14.999999999999998,0,1,0,1,0,0,0,0
1167,19,7,1020.4019999999999,6,3.99,29.95,67.88,2,3.99,29.95,33.94,5.0,4400.0,493.0,109.0,18.0,35.0,1.0,119.0,0.004500157505512693,0.010001000100010001,0.0,500.0,0,1,0,1,0,0,0,0
1172,19,7,2565.8379999999997,39,14.99,69.99,1273.63,4,29.99,29.99,89.97,5.0,2500.0,522.0,433.0,13.0,80.0,2.0,38.0,0.03334444814938312,0.03334444814938313,0.0,0.0,0,1,0,1,0,0,0,0
1185,19,7,3095.889,15,14.99,199.99,1168.87,3,14.99,179.99,212.97,5.0,2500.0,568.0,221.0,10.0,44.0,1.0,14.0,0.07447402718301992,0.08006405124099279,5.0,5.0,0,1,0,1,0,0,0,0
1191,19,7,2712.44,118,7.49,39.95,2545.52,17,7.49,39.95,372.59,1.0,1000.0,80.0,93.0,2.0,37.0,2.0,12.0,0.11005502751375687,0.066711140760507,0.0,25.0,0,1,0,1,0,0,0,0
1200,19,7,531.63,7,189.99,189.99,759.96,2,189.99,189.99,379.98,5.0,4000.0,522.0,49.0,0.0,46.0,1.0,621.0,0.04761859410862754,0.03839624929270067,86.0,88.99,0,1,0,1,0,0,0,0
1201,19,7,628.525,7,799.99,799.99,3199.96,1,799.99,799.99,799.99,5.0,300.0,511.0,10.0,16.0,24.0,2.0,20.0,0.06824846707544655,0.03253090435914119,40.0,46.0,0,1,0,1,0,0,0,0
1203,19,7,298.781,20,12.99,49.95,387.69,4,12.99,49.95,88.92,1.0,600.0,70.0,61.0,2.0,33.0,2.0,436.0,0.03557358232723488,0.04739489643137973,26.000000000000004,313.52,0,1,0,1,0,0,0,0
1209,19,7,9301.207,12,9.99,65.0,302.44,3,11.17,65.0,89.16,1.0,4000.0,70.0,66.0,1.0,52.0,2.0,436.0,0.052579921480650584,0.05412719891745602,5.089999999999998,75.0,0,1,0,1,0,0,0,0
1211,19,7,856.581,13,3.99,699.0,3719.93,4,3.99,699.0,716.97,5.0,3000.0,545.0,269.0,19.0,60.0,1.0,10.0,0.15706224644981864,0.11229325669477168,4.0,6.0,0,1,0,1,0,0,0,0
1216,19,7,1738.164,42,12.99,44.0,546.73,7,12.99,24.99,128.93,5.0,2500.0,578.0,223.0,23.0,51.0,2.0,6.0,0.046762477787823054,0.046175157765122356,27.0,40.96,0,1,0,1,0,0,0,0
1219,19,7,406.509,7,34.99,299.99,524.93,2,34.99,39.99,74.98,5.0,4000.0,530.0,222.0,10.0,59.0,2.0,49.0,0.028171686305398326,0.02532286654849329,56.99999999999999,57.99999999999999,0,1,0,1,0,0,0,0
1224,19,7,1472.095,33,4.95,59.99,569.28,10,4.95,59.99,219.65,5.0,4400.0,528.0,407.0,14.0,60.0,2.0,6.0,0.04321552930067997,0.02844410732909832,35.0,101.0,0,1,0,1,0,0,0,0
1233,19,7,1765.13,29,5.0,19.99,348.74,8,9.99,19.99,87.93,5.0,1500.0,520.0,219.0,1.0,46.0,2.0,277.0,0.04826519530950056,0.06538363135002985,36.0,36.0,0,1,0,1,0,0,0,0
1237,19,7,98.42299999999999,2,19.99,19.99,39.98,1,19.99,19.99,19.99,1.0,300.0,396.0,0.0,0.0,32.0,2.0,26.0,0.03935974809761217,0.03935974809761217,14.999999999999998,14.999999999999998,0,1,0,1,0,0,0,0
1242,19,7,3381.617,86,1.0,30.0,614.0,7,1.0,15.0,42.0,1.0,600.0,556.0,11.0,21.0,33.0,3.0,12.0,0.02937193022534798,0.02937193022534798,55.96,55.96,0,1,0,1,0,0,0,0
1245,19,7,1301.637,15,3.99,24.99,265.85,5,3.99,24.99,87.95,5.0,4000.0,558.0,329.0,10.0,48.0,2.0,71.0,0.04035012362530863,0.041091276524082176,64.99,75.96000000000001,0,1,0,1,0,0,0,0
1249,19,7,191.416,3,29.99,29.99,59.98,1,29.99,29.99,29.99,4.0,600.0,70.0,48.0,0.0,34.0,1.0,371.0,0.02823301140121004,0.029515146636614878,63.99999999999999,174.0,0,1,0,1,0,0,0,0
1256,19,7,13843.823999999999,130,1.99,79.99,2453.71,5,8.99,42.99,136.95,5.0,2500.0,473.0,173.0,2.0,50.0,2.0,62.0,0.036802837164174124,0.036710719530102784,12.000000000000004,17.000000000000004,0,1,0,1,0,0,0,0
1258,19,7,4625.444,143,1.0,39.99,1477.5,16,1.0,39.99,186.86,5.0,1300.0,516.0,109.0,13.0,41.0,2.0,94.0,0.03885971642371041,0.02273657405302169,15.0,40.0,0,1,0,1,0,0,0,0
1261,19,7,4239.339,45,12.99,649.0,8271.59,14,12.99,649.0,946.87,5.0,5000.0,500.0,219.0,45.0,69.0,2.0,83.0,0.002391904323827047,0.002000040000800016,0.0,683.0,0,1,0,1,0,0,0,0
1263,19,7,1135.047,25,9.99,47.99,633.67,3,9.99,29.99,69.97,1.0,300.0,471.0,5.0,2.0,58.0,1.0,40.0,0.014539558614247886,0.011530151345769186,275.0,275.0,0,1,0,1,0,0,0,0
1264,19,7,368.691,7,34.9,59.9,369.3,1,59.9,59.9,59.9,5.0,2500.0,424.0,88.0,17.0,33.0,2.0,6.0,0.08230775260641218,0.08073352171155065,17.99,17.99,0,1,0,1,0,0,0,0
1266,19,7,663.166,2,19.99,19.99,39.98,2,19.99,19.99,39.98,5.0,3000.0,493.0,154.0,29.0,50.0,2.0,36.0,0.06018171943575969,0.10010010010010009,0.0,29.96,0,1,0,1,0,0,0,0
1268,19,7,4730.474,120,3.99,44.99,1400.03,11,3.99,44.99,218.89,5.0,600.0,460.0,329.0,19.0,53.0,2.0,142.0,0.04087711961960786,0.05005422541086176,22.99,64.99,0,1,0,1,0,0,0,0
1271,19,7,2607.319,35,6.99,29.99,446.7,8,6.99,29.99,110.93,5.0,4000.0,531.0,262.0,2.0,54.0,1.0,7.0,0.029540055057634535,0.02735229759299781,46.96,46.96,0,0,0,1,0,0,0,0
1273,19,7,645.528,4,29.99,29.99,119.96,1,29.99,29.99,29.99,2.0,5000.0,585.0,351.0,2.0,67.0,2.0,21.0,0.05491435899389277,0.03979307600477517,39.96,39.96,0,1,0,1,0,0,0,0
1284,19,7,128.528,19,9.99,58.82,374.06,19,9.99,58.82,374.06,1.0,600.0,613.0,223.0,5.0,58.0,2.0,69.0,0.002000040000800016,0.002000040000800016,0.0,0.0,0,1,0,1,0,0,0,0
1289,19,7,2212.969,32,9.99,20.99,450.7,8,9.99,17.99,111.43,5.0,3100.0,495.0,88.0,23.0,64.0,1.0,26.0,0.056735598253063284,0.04900667244694084,36.0,36.0,0,1,0,1,0,0,0,0
1297,19,7,2687.475,71,5.99,99.99,2377.74,5,6.99,69.99,176.95,5.0,600.0,492.0,136.0,20.0,41.0,2.0,11.0,0.02943113814415652,0.03334444814938312,15.000000000000004,79.96000000000001,0,1,0,1,0,0,0,0
1304,19,7,977.753,4,9.99,59.99,107.96,4,9.99,59.99,107.96,1.0,4000.0,540.0,214.0,26.0,55.0,2.0,14.0,0.020656215346480832,0.01666944490748458,0.0,45.0,0,1,0,0,1,0,0,0
1308,19,7,660.706,4,3.99,19.99,27.97,3,3.99,19.99,23.98,5.0,4000.0,543.0,223.0,27.0,56.0,2.0,15.0,0.02500625156289072,0.02500625156289072,0.0,0.0,0,1,0,1,0,0,0,0
1323,19,7,2209.848,6,79.99,79.99,159.98,2,79.99,79.99,79.99,5.0,7500.0,531.0,223.0,18.0,59.0,2.0,19.0,0.016680567139282735,0.016680567139282735,0.0,0.0,0,1,0,1,0,0,0,0
1344,19,7,1576.602,9,9.99,79.99,310.87,9,9.99,79.99,310.87,5.0,5000.0,465.0,278.0,21.0,58.0,2.0,6.0,0.053932839422067044,0.021071485012906285,50.089999999999996,65.0,0,1,0,1,0,0,0,0
1346,19,7,1995.2179999999998,48,9.56,29.99,580.22,7,12.99,29.99,142.93,1.0,4000.0,527.0,134.0,10.0,29.0,2.0,91.0,0.10010010010010009,0.10010010010010009,0.0,0.0,0,1,0,1,0,0,0,0
1349,19,7,70.955,2,249.99,249.99,499.98,1,249.99,249.99,249.99,2.0,4000.0,521.0,220.0,10.0,46.0,2.0,115.0,0.03692889041566472,0.04653327128897162,7.0,171.0,0,1,0,1,0,0,0,0
1356,19,7,7440.729,32,6.99,49.99,299.86,4,6.99,49.99,113.96,5.0,2500.0,495.0,221.0,11.0,45.0,2.0,41.0,0.016241338840123458,0.012633728010996393,240.04000000000002,318.01,0,1,0,1,0,0,0,0
1357,19,7,1099.397,1,17.99,17.99,17.99,1,17.99,17.99,17.99,2.0,800.0,530.0,8.0,1.0,33.0,2.0,262.0,0.00681891795136975,0.005000250012500625,0.0,140.0,0,1,0,1,0,0,0,0
1362,19,7,2378.174,57,7.99,49.99,1154.44,1,9.99,9.99,9.99,1.0,4000.0,548.0,220.0,6.0,46.0,2.0,14.0,0.030063680341086117,0.026792890952933825,30.0,30.0,0,1,0,1,0,0,0,0
1363,19,7,864.944,2,699.99,699.99,1399.98,1,699.99,699.99,699.99,1.0,0.0,405.0,54.0,20.0,34.0,1.0,232.0,0.050447723546474955,0.05002501250625313,0.0,0.6699999999999982,0,1,0,1,0,0,0,0
1365,19,7,1119.264,12,16.99,39.99,204.91,4,16.99,39.99,93.96,2.0,700.0,441.0,14.0,16.0,30.0,2.0,11.0,0.057714505579068875,0.038476337052712584,0.0,0.0,0,1,0,1,0,0,0,0
1373,19,7,7806.5,84,9.99,119.9,3071.3,13,9.99,119.9,496.71,1.0,3200.0,536.0,220.0,10.0,50.0,2.0,16.0,0.07214751209357888,0.0645577792123951,30.0,54.0,0,1,0,1,0,0,0,0
1380,19,7,1655.86,16,9.99,39.95,393.69,3,9.99,39.95,74.93,2.0,600.0,80.0,24.0,1.0,53.0,2.0,50.0,0.04104247896572953,0.04212299915754002,10.0,10.0,0,1,0,1,0,0,0,0
1381,19,7,2052.095,38,3.99,19.99,468.64,7,3.99,19.99,86.93,5.0,300.0,70.0,85.0,1.0,24.0,1.0,434.0,0.02002002002002002,0.02002002002002002,0.0,0.0,0,1,0,1,0,0,0,0
1383,19,7,241.112,3,29.99,29.99,89.97,1,29.99,29.99,29.99,5.0,6500.0,554.0,333.0,24.0,54.0,1.0,6.0,0.045303533675626693,0.0444642063139173,5.0,5.0,0,1,0,1,0,0,0,0
1392,19,7,528.929,12,69.99,89.99,1019.88,3,69.99,89.99,249.97,5.0,2600.0,527.0,268.0,6.0,48.0,2.0,7.0,0.013159626266614028,0.013159626266614028,0.0,0.0,0,1,0,1,0,0,0,0
1396,19,7,1379.076,13,2.5,99.99,244.94,3,2.5,99.99,112.48,5.0,5000.0,548.0,143.0,64.0,44.0,1.0,5.0,0.11918951132300357,0.11918951132300357,0.0,0.0,0,1,0,1,0,0,0,0
1400,19,7,1361.422,9,7.99,99.99,251.92,2,7.99,49.99,57.98,5.0,4000.0,569.0,218.0,15.0,39.0,2.0,8.0,0.010001000100010001,0.010001000100010001,0.0,0.0,0,1,0,1,0,0,0,0
1408,19,7,24.461,2,3.99,3.99,7.98,1,3.99,3.99,3.99,1.0,4000.0,545.0,274.0,11.0,44.0,1.0,11.0,0.06116207951070336,0.06116207951070336,15.999999999999998,15.999999999999998,0,1,0,1,0,0,0,0
1409,19,7,1797.644,40,12.99,100.83,1164.19,5,17.99,49.99,167.95,5.0,600.0,488.0,126.0,12.0,35.0,1.0,45.0,0.035413207746754174,0.030112157474208725,5.0000000000000036,56.0,0,1,0,1,0,0,0,0
1410,19,7,2905.454,76,6.99,25.2,589.09,6,8.99,14.99,67.94,1.0,1800.0,512.0,310.0,18.0,56.0,2.0,21.0,0.012588645042171961,0.007692899453804138,0.0,90.0,0,1,0,1,0,0,0,0
1412,19,7,1624.933,27,19.99,44.99,1009.73,7,19.99,44.99,249.93,5.0,400.0,519.0,111.0,1.0,47.0,1.0,406.0,0.07905832747716092,0.14306151645207438,0.0,22.96,0,1,0,1,0,0,0,0
1418,19,7,5566.236999999999,37,9.99,69.99,1869.64,7,9.99,69.99,319.93,3.0,500.0,396.0,6.0,4.0,23.0,2.0,50.0,0.026507024361455783,0.027110151349431153,53.0,53.0,0,1,0,1,0,0,0,0
1420,19,7,3033.256,21,12.0,79.99,510.43,1,12.0,12.0,12.0,1.0,300.0,494.0,0.0,1.0,45.0,2.0,32.0,0.08648519686565717,0.054575222848826634,34.0,38.99,0,1,0,1,0,0,0,0
1424,19,7,2964.548,68,7.0,49.95,874.15,4,7.0,29.99,71.97,5.0,1700.0,537.0,20.0,14.0,45.0,1.0,77.0,0.08338469347061596,0.06101281269066504,6.999999999999998,9.999999999999998,0,1,0,1,0,0,0,0
1426,19,7,616.36,9,19.99,699.0,3672.98,2,19.99,599.0,618.99,5.0,600.0,439.0,26.0,7.0,31.0,1.0,130.0,0.002500919981278827,0.0015384852074647305,700.0,899.01,0,1,0,1,0,0,0,0
1428,19,7,155.359,2,39.99,99.99,139.98,2,39.99,99.99,139.98,5.0,3000.0,559.0,404.0,38.0,63.0,1.0,22.0,0.0782479571058926,0.050341603739662,47.04,77.03999999999999,0,1,0,1,0,0,0,0
1457,19,7,278.907,2,9.99,19.99,29.98,2,9.99,19.99,29.98,5.0,4000.0,533.0,297.0,9.0,68.0,2.0,212.0,0.05002501250625313,0.05002501250625313,20.0,20.0,0,1,0,1,0,0,0,0
1458,19,7,420.366,10,13.99,29.99,204.9,3,19.99,29.99,69.97,5.0,4000.0,564.0,216.0,5.0,49.0,2.0,158.0,0.02165244221504484,0.04175365344467641,63.03999999999999,113.03999999999999,0,1,0,1,0,0,0,0
1467,19,7,138.826,6,29.99,42.99,162.95,1,29.99,29.99,29.99,1.0,600.0,598.0,24.0,1.0,45.0,2.0,6.0,0.03099551973851053,0.04001600640256102,0.0,50.0,0,1,0,1,0,0,0,0
1471,19,7,1596.69,15,5.0,219.0,987.92,2,5.0,219.0,224.0,5.0,3100.0,514.0,204.0,13.0,40.0,2.0,68.0,0.10649627263045794,0.08896797153024912,8.999999999999998,8.999999999999998,0,1,0,1,0,0,0,0
1472,19,7,584.439,9,12.99,199.99,323.93,6,12.99,29.99,123.94,5.0,8500.0,563.0,213.0,22.0,44.0,1.0,5.0,0.05288304400677197,0.05373097424241703,31.0,31.0,0,1,0,1,0,0,0,0
1475,19,7,950.9689999999999,15,19.99,99.99,624.78,3,19.99,39.99,84.97,5.0,3100.0,519.0,112.0,13.0,44.0,1.0,26.0,0.023000843364256684,0.022227161591464772,0.0,14.04,0,1,0,1,0,0,0,0
1477,19,7,4644.697,51,2.99,119.95,1959.65,6,2.99,32.99,84.94,5.0,800.0,416.0,24.0,6.0,55.0,2.0,171.0,0.03602017129592572,0.03339037522434159,24.950000000000003,29.000000000000004,0,1,0,1,0,0,0,0
1478,19,7,56.199,4,15.99,15.99,63.96,1,15.99,15.99,15.99,1.0,1100.0,537.0,310.0,7.0,55.0,2.0,82.0,0.07483857493429869,0.07483857493429869,29.0,29.0,0,1,0,1,0,0,0,0
1479,19,7,3622.2509999999997,59,29.99,259.0,2088.78,4,39.99,189.99,309.96,5.0,10500.0,567.0,223.0,112.0,50.0,2.0,6.0,0.044340423602205935,0.0387404306925273,92.99,92.99,0,1,0,1,0,0,0,0
1487,19,7,4779.854,121,3.99,119.95,1752.18,17,5.0,29.99,180.84,5.0,2900.0,481.0,196.0,14.0,48.0,2.0,5.0,0.0014583515627278677,0.0010000100001000011,0.0,600.0,0,1,0,1,0,0,0,0
1490,19,7,1466.142,43,149.99,1122.0,5501.84,1,169.99,169.99,169.99,1.0,300.0,491.0,133.0,2.0,46.0,2.0,24.0,0.04395967061515423,0.0570243649559357,37.99,694.0,0,1,0,1,0,0,0,0
1492,19,7,4318.385,104,6.99,44.95,2260.68,7,12.95,32.99,130.89,5.0,300.0,578.0,269.0,4.0,50.0,2.0,77.0,0.03145544336447422,0.0283098990280268,10.000000000000004,10.000000000000004,0,1,0,1,0,0,0,0
1499,19,7,908.872,11,10.99,199.0,1094.86,7,10.99,149.99,555.89,5.0,3000.0,531.0,91.0,28.0,31.0,2.0,19.0,0.2506265664160401,0.2506265664160401,0.0,0.0,0,1,0,1,0,0,0,0
1500,19,7,56.403,2,3.99,34.99,38.98,2,3.99,34.99,38.98,5.0,20000.0,548.0,165.0,68.0,49.0,1.0,5.0,0.01666944490748458,0.01666944490748458,0.0,0.0,0,1,0,1,0,0,0,0
1506,19,7,826.428,5,299.99,299.99,1499.95,1,299.99,299.99,299.99,5.0,300.0,443.0,0.0,0.0,45.0,2.0,23.0,0.08248125323252627,0.08002133902373966,14.989999999999998,78.95,0,1,0,1,0,0,0,0
1525,19,7,207.373,2,19.99,19.99,19.99,2,19.99,19.99,19.99,5.0,2500.0,544.0,448.0,9.0,59.0,2.0,11.0,0.040211425861061016,0.045834969482119584,42.0,61.99999999999999,0,1,0,1,0,0,0,0
1529,19,7,1270.289,53,7.0,109.99,1251.4,3,19.99,24.99,69.97,4.0,600.0,481.0,70.0,7.0,46.0,2.0,43.0,0.09870374714932165,0.12515644555694616,0.0,35.0,0,1,0,1,0,0,0,0
1541,20,7,801.6080000000001,58,1.0,79.99,259.95,2,11.99,79.99,91.98,5.0,2500.0,586.0,151.0,11.0,62.0,1.0,11.0,0.009091735612328395,0.009091735612328395,0.0,0.0,0,1,0,1,0,0,0,0
1542,20,7,99.37100000000001,5,5.0,9.99,29.99,2,5.0,5.0,10.0,2.0,800.0,491.0,31.0,12.0,44.0,2.0,119.0,0.07655711707770547,0.07655711707770547,10.999999999999998,10.999999999999998,0,1,0,1,0,0,0,0
1548,20,7,249.90099999999998,7,12.99,14.99,96.93,2,12.99,14.99,27.98,2.0,4000.0,551.0,67.0,20.0,55.0,2.0,97.0,0.05558643690939411,0.05558643690939411,0.0,0.0,0,1,0,1,0,0,0,0
1552,20,7,2399.634,53,8.39,59.95,868.71,4,8.39,16.79,45.16,5.0,1500.0,498.0,183.0,15.0,38.0,2.0,189.0,0.04816762332918557,0.061045199989383445,46.0,46.0,0,1,0,1,0,0,0,0
1556,20,7,226.68599999999998,6,10.0,10.0,60.0,1,10.0,10.0,10.0,5.0,300.0,378.0,12.0,14.0,26.0,2.0,10.0,0.20017157563625965,0.1001001001001001,0.0,5.0,0,1,0,1,0,0,0,0
1562,20,7,155.885,2,19.99,34.99,54.98,2,19.99,34.99,54.98,5.0,3400.0,609.0,123.0,27.0,48.0,1.0,13.0,0.033629096929404766,0.025006251562890724,0.0,0.0,0,1,0,1,0,0,0,0
1583,20,7,231.859,5,333.0,549.99,2065.97,1,333.0,333.0,333.0,1.0,3000.0,519.0,221.0,6.0,37.0,2.0,69.0,0.044464206313917294,0.0444642063139173,25.0,25.0,0,1,1,0,0,0,0,0
1586,20,7,441.483,2,299.99,299.99,599.98,1,299.99,299.99,299.99,4.0,800.0,462.0,227.0,12.0,52.0,1.0,37.0,0.04570875768225355,0.04613146284051526,28.0,88.0,0,1,0,1,0,0,0,0
1597,20,7,1171.7910000000002,17,9.99,34.99,173.91,3,9.99,34.99,57.97,5.0,5000.0,498.0,112.0,16.0,44.0,2.0,29.0,0.05218226220543113,0.04575897499896001,30.0,90.0,0,1,0,1,0,0,0,0
1606,20,7,1000.5060000000001,12,10.99,79.99,274.88,4,10.99,16.99,55.96,5.0,100.0,70.0,67.0,1.0,36.0,2.0,21.0,0.0019531440736725945,0.002004008016032064,0.0,150.0,0,1,0,1,0,0,0,0
1611,20,7,3468.953,43,16.99,89.99,1951.6,9,19.99,89.99,459.91,1.0,1400.0,443.0,41.0,15.0,33.0,2.0,9.0,0.1101742551995503,0.12007204322593557,3.99,8.99,0,1,0,1,0,0,0,0
1612,20,7,2949.473,57,6.99,19.99,948.48,2,19.99,19.99,39.98,5.0,3000.0,581.0,301.0,10.0,49.0,2.0,14.0,0.016507578920792753,0.009091735612328395,180.0,480.0,0,1,0,1,0,0,0,0
1615,20,7,1277.368,14,3.0,19.99,162.87,3,9.99,19.99,49.97,1.0,4000.0,587.0,136.0,2.0,70.0,2.0,90.0,0.004231545511824841,0.004737066492623334,50.0,130.0,0,1,0,1,0,0,0,0
1622,20,7,604.382,23,9.99,79.95,547.52,10,9.99,79.95,244.77,1.0,2900.0,523.0,244.0,8.0,68.0,1.0,11.0,0.05732450883318568,0.05374788109314921,20.0,20.0,0,1,0,1,0,0,0,0
1626,20,7,231.68900000000002,6,19.99,29.99,149.94,6,19.99,29.99,149.94,3.0,2500.0,597.0,223.0,12.0,55.0,2.0,47.0,0.025706940874035987,0.023369946249123627,87.0,87.0,0,1,0,1,0,0,0,0
1628,20,7,1763.7279999999998,31,3.99,59.99,402.79,3,3.99,59.99,76.97,5.0,500.0,587.0,130.0,4.0,41.0,2.0,15.0,0.050016672224074694,0.03334444814938313,0.0,0.0,0,1,0,1,0,0,0,0
1631,20,7,543.752,8,3.99,19.99,78.94,8,3.99,19.99,78.94,5.0,2500.0,557.0,292.0,12.0,57.0,1.0,27.0,0.11120378092855157,0.08340283569641369,3.0,3.0,0,1,0,1,0,0,0,0
1634,20,7,1041.911,13,9.95,59.95,429.6,2,59.95,59.95,119.9,1.0,300.0,464.0,1.0,0.0,35.0,2.0,52.0,0.03459843254057794,0.04001600640256102,0.0,25.0,0,1,0,1,0,0,0,0
1640,20,7,718.3860000000001,35,9.99,599.0,1378.66,12,9.99,49.99,269.88,5.0,2700.0,526.0,199.0,15.0,42.0,2.0,66.0,0.07260049501225806,0.06010475399982829,17.0,61.989999999999995,0,1,0,1,0,0,0,0
1641,20,7,1777.57,18,79.99,379.99,5799.82,3,299.99,379.99,1029.97,1.0,300.0,537.0,203.0,4.0,51.0,2.0,38.0,0.11230340878601458,0.13995047906125524,7.0,18.96,0,1,0,1,0,0,0,0
1643,20,7,2858.9190000000003,47,3.49,999.99,7196.59,5,9.99,999.99,1229.95,5.0,8500.0,582.0,114.0,8.0,39.0,2.0,23.0,0.015146814160805419,0.026673779674579887,5.0,799.99,0,1,0,1,0,0,0,0
1648,20,7,63.653,2,17.99,17.99,35.98,1,17.99,17.99,17.99,1.0,900.0,559.0,50.0,3.0,48.0,2.0,117.0,0.021287839134060793,0.020025632809996797,40.0,60.089999999999996,0,1,0,1,0,0,0,0
1651,20,7,505.244,9,9.99,29.99,194.91,3,9.99,29.99,64.97,5.0,4000.0,576.0,171.0,6.0,40.0,2.0,6.0,0.06154964875147705,0.08030880029014792,13.999999999999998,55.96,0,1,0,1,0,0,0,0
1656,20,7,5341.795,67,5.0,32.99,784.64,22,5.0,32.99,277.8,1.0,1800.0,564.0,220.0,4.0,49.0,2.0,10.0,0.08936785385727428,0.10010010010010009,0.0,22.99,0,1,0,1,0,0,0,0
1659,20,7,4.5169999999999995,4,3.99,19.99,43.96,4,3.99,19.99,43.96,1.0,7500.0,524.0,397.0,19.0,49.0,2.0,19.0,0.041684035014589414,0.041684035014589414,12.0,12.0,0,1,0,1,0,0,0,0
1663,20,7,487.523,23,14.99,59.95,749.65,8,14.99,59.95,254.88,5.0,300.0,597.0,80.0,6.0,47.0,2.0,204.0,0.05075990564629303,0.03334444814938313,0.0,24.99,0,1,0,1,0,0,0,0
1670,20,7,959.7560000000001,10,14.99,29.99,104.95,2,14.99,29.99,44.98,4.0,300.0,0.0,0.0,1.0,30.0,1.0,28.0,0.04834974173677047,0.04001600640256102,15.000000000000004,25.0,0,1,0,1,0,0,0,0
1682,20,7,7279.465999999999,170,4.95,89.95,3856.94,15,5.95,89.95,343.73,5.0,600.0,472.0,14.0,21.0,33.0,2.0,18.0,0.06208653578539468,0.06688963210702341,10.1,10.1,0,1,0,1,0,0,0,0
1683,20,7,1407.862,9,19.99,1099.0,3554.96,1,379.99,379.99,379.99,4.0,300.0,377.0,0.0,0.0,28.0,2.0,15.0,0.09688212121188132,0.08708754931585641,26.0,38.99,0,1,0,1,0,0,0,0
1684,20,7,214.263,9,12.99,24.99,115.92,2,12.99,12.99,25.98,1.0,2000.0,613.0,295.0,20.0,80.0,2.0,122.0,0.0660765797973323,0.06429001016196934,20.0,94.99,0,1,0,0,1,0,0,0
1688,20,7,2313.46,71,6.99,29.99,1297.97,16,6.99,29.99,296.76,5.0,3000.0,567.0,58.0,8.0,42.0,2.0,54.0,0.08338296605122096,0.05955926146515783,26.0,26.0,0,1,0,1,0,0,0,0
1695,20,7,2155.493,44,7.99,34.99,511.77,1,34.99,34.99,34.99,2.0,300.0,597.0,2.0,1.0,55.0,2.0,14.0,0.0501240862553927,0.06967914751561002,35.96,86.0,0,1,0,1,0,0,0,0
1697,20,7,713.797,20,12.99,49.99,685.73,2,39.99,49.99,89.98,1.0,800.0,480.0,100.0,10.0,31.0,2.0,5.0,0.0037817434550864453,0.02609376359050187,59.99999999999999,1990.0,0,1,0,1,0,0,0,0
1701,20,7,508.20300000000003,2,279.99,279.99,559.98,1,279.99,279.99,279.99,5.0,3000.0,526.0,220.0,55.0,43.0,2.0,12.0,0.07596011794752174,0.06697395894890282,26.0,26.0,0,1,0,1,0,0,0,0
1702,20,7,267.32099999999997,9,9.99,19.99,135.91,3,9.99,19.99,47.97,5.0,2700.0,557.0,223.0,10.0,54.0,2.0,56.0,0.2506265664160401,0.2506265664160401,0.0,0.0,0,1,0,1,0,0,0,0
1704,20,7,264.367,5,59.99,59.99,299.95,1,59.99,59.99,59.99,5.0,2600.0,534.0,131.0,43.0,35.0,2.0,6.0,0.03640565395634486,0.031925082473129716,80.0,80.0,0,1,0,1,0,0,0,0
1707,20,7,232.417,2,169.99,169.99,339.98,1,169.99,169.99,169.99,5.0,300.0,414.0,4.0,4.0,17.0,1.0,27.0,0.024885145482388977,0.020171864283697098,114.96,114.96,0,1,0,1,0,0,0,0
