,sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,onlineStatus,availability,customerNo,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,order,cMedPrice,bMedPrice,cInterval,bInterval,new_user
2615,2616,10,5,1609.767,36,9.99,54.99,629.81,8,9.99,54.99,294.92,2.0,y,completely orderable,1315,2200.0,513.0,172.0,6.0,47.0,1.0,373.0,n,17.494722222222222,36.865,45.0,45.0,0
2619,2620,10,5,173.149,1,19.99,19.99,19.99,1,19.99,19.99,19.99,5.0,y,completely orderable,1317,5000.0,510.0,18.0,19.0,55.0,1.0,25.0,y,19.99,19.99,0.0,0.0,0
2620,2621,10,5,979.533,22,179.0,289.0,2383.94,3,179.0,199.99,557.99,5.0,y,completely orderable,1318,1400.0,406.0,24.0,8.0,64.0,1.0,10.0,y,108.36090909090909,185.99666666666667,110.0,20.99000000000001,0
2626,2627,10,5,359.959,6,14.99,29.99,119.94,3,14.99,29.99,59.97,5.0,y,completely orderable,1319,8500.0,544.0,167.0,61.0,50.0,2.0,12.0,y,19.99,19.99,14.999999999999998,14.999999999999998,0
2631,2632,10,5,999.33,23,15.95,59.95,751.22,2,59.95,59.95,119.9,5.0,y,completely orderable,1322,1100.0,578.0,125.0,4.0,44.0,2.0,191.0,y,32.66173913043478,59.95,44.0,0.0,0
2632,2633,10,5,518.231,16,5.99,24.99,238.37,16,5.99,24.99,238.37,5.0,y,completely orderable,1323,2900.0,70.0,98.0,0.0,46.0,2.0,312.0,y,14.898125,14.898125,19.0,19.0,0
2637,2638,10,5,559.188,20,9.99,39.99,461.8,8,9.99,39.99,177.92,5.0,y,completely orderable,1325,4000.0,564.0,322.0,28.0,55.0,2.0,18.0,y,23.09,22.24,30.0,30.0,0
2643,2644,10,5,131.369,3,29.99,29.99,59.98,1,29.99,29.99,29.99,3.0,y,completely orderable,1329,600.0,432.0,12.0,20.0,47.0,2.0,23.0,n,19.993333333333332,29.99,0.0,0.0,0
2644,2645,10,5,1828.9679999999998,89,4.99,59.99,1076.94,6,8.99,22.99,80.87,1.0,y,completely orderable,1330,4000.0,545.0,68.0,6.0,46.0,2.0,18.0,n,12.100449438202247,13.478333333333333,55.0,13.999999999999998,0
2649,2650,10,5,1943.247,50,3.99,39.99,472.8,4,7.0,39.99,106.97,5.0,y,completely orderable,1332,2500.0,490.0,355.0,10.0,59.0,1.0,206.0,y,9.456,26.7425,36.0,32.99,0
2652,2653,10,5,10870.371000000001,134,9.99,89.95,2499.63,7,9.99,89.95,269.68,5.0,y,completely orderable,1333,300.0,70.0,19.0,0.0,28.0,2.0,631.0,y,18.653955223880597,38.52571428571429,79.96000000000001,79.96000000000001,0
2653,2654,10,5,3818.566,65,6.59,59.99,1228.22,7,6.59,19.99,111.53,5.0,y,completely orderable,1334,4000.0,518.0,76.0,15.0,44.0,2.0,53.0,y,18.895692307692308,15.932857142857143,53.400000000000006,13.399999999999999,0
2662,2663,10,5,550.999,25,89.99,299.99,4359.78,1,249.99,249.99,249.99,5.0,y,completely orderable,1338,1200.0,497.0,18.0,2.0,47.0,1.0,195.0,y,174.3912,249.99,210.0,0.0,0
2670,2671,10,5,2118.751,24,5.99,14.99,181.6,9,9.99,9.99,49.95,5.0,y,completely orderable,1340,4000.0,518.0,151.0,18.0,39.0,2.0,10.0,y,7.566666666666666,5.550000000000001,9.0,0.0,0
2673,2674,10,5,93.53399999999999,1,119.99,119.99,119.99,1,119.99,119.99,119.99,1.0,y,completely orderable,1341,4000.0,592.0,103.0,7.0,43.0,1.0,18.0,n,119.99,119.99,0.0,0.0,0
2679,2680,10,5,1433.705,15,24.99,69.99,699.85,3,59.99,59.99,179.97,3.0,y,completely orderable,1346,600.0,70.0,23.0,0.0,46.0,2.0,653.0,n,46.656666666666666,59.99,45.0,0.0,0
2684,2685,10,5,11222.788,19,3.99,49.95,436.57,4,3.99,49.95,68.92,5.0,y,completely orderable,1349,10000.0,504.0,80.0,24.0,43.0,1.0,10.0,y,22.97736842105263,17.23,45.96,45.96,0
2691,2692,10,5,3068.228,24,3.0,29.99,364.88,8,3.0,24.99,121.96,5.0,y,completely orderable,1352,1000.0,548.0,123.0,10.0,42.0,2.0,21.0,y,15.203333333333333,15.245,26.99,21.99,0
2702,2703,10,5,3773.007,87,7.99,99.99,1854.8,7,9.99,27.95,142.89,5.0,y,completely orderable,1356,3000.0,503.0,114.0,11.0,39.0,2.0,43.0,y,21.319540229885057,20.412857142857142,92.0,17.96,0
2707,2708,10,5,458.704,14,0.99,309.99,1510.87,5,39.99,309.99,659.95,4.0,y,completely orderable,1357,300.0,514.0,34.0,23.0,28.0,2.0,287.0,n,107.9192857142857,131.99,309.0,270.0,0
2718,2719,10,5,45.468,2,269.0,269.0,538.0,1,269.0,269.0,269.0,3.0,y,completely orderable,1361,2400.0,564.0,289.0,8.0,56.0,1.0,52.0,n,269.0,269.0,0.0,0.0,0
2721,2722,10,5,1637.4820000000002,16,3.99,59.99,537.84,7,3.99,59.99,147.93,5.0,y,completely orderable,1363,5000.0,538.0,223.0,112.0,65.0,1.0,21.0,y,33.615,21.132857142857144,56.0,56.0,0
2728,2729,10,5,126.56299999999999,7,9.99,59.99,170.93,7,9.99,59.99,170.93,5.0,y,completely orderable,1365,3000.0,578.0,512.0,31.0,69.0,2.0,19.0,y,24.41857142857143,24.41857142857143,50.0,50.0,0
2733,2734,10,5,256.35900000000004,4,74.99,74.99,149.98,1,74.99,74.99,74.99,1.0,y,completely orderable,1367,18000.0,551.0,169.0,144.0,46.0,1.0,15.0,n,37.495,74.99,0.0,0.0,0
2741,2742,10,5,1185.112,48,6.99,59.9,1304.21,4,8.99,59.9,126.87,1.0,y,completely orderable,1372,2800.0,535.0,104.0,8.0,43.0,2.0,50.0,n,27.171041666666667,31.7175,52.91,50.91,0
2742,2743,10,5,2534.534,67,1.0,59.0,461.98,8,3.0,59.0,96.0,5.0,y,completely orderable,1373,600.0,451.0,12.0,12.0,39.0,1.0,203.0,y,6.895223880597015,12.0,58.0,56.0,0
2746,2747,10,5,1617.356,7,16.99,79.99,246.93,1,19.99,19.99,19.99,1.0,y,desconhecida,1374,600.0,434.0,68.0,12.0,39.0,2.0,24.0,n,35.27571428571429,19.99,63.0,0.0,0
2752,2753,10,5,1266.958,19,2.95,149.99,604.55,7,2.95,129.99,227.28,5.0,y,completely orderable,1378,1400.0,502.0,119.0,9.0,32.0,2.0,14.0,y,31.818421052631578,32.46857142857143,147.04000000000002,127.04,0
2755,2756,10,5,318.073,7,15.0,19.99,54.98,1,19.99,19.99,19.99,5.0,y,completely orderable,1380,2600.0,518.0,215.0,4.0,49.0,1.0,16.0,y,7.854285714285714,19.99,4.989999999999998,0.0,0
2756,2757,10,5,547.0930000000001,32,9.99,169.99,970.76,4,14.99,29.99,84.97,5.0,y,completely orderable,1381,700.0,396.0,54.0,10.0,30.0,2.0,23.0,y,30.33625,21.2425,160.0,14.999999999999998,0
2759,2760,10,5,4959.313,69,3.0,29.99,447.39,6,3.0,12.99,48.87,1.0,y,completely orderable,1384,800.0,485.0,54.0,7.0,35.0,2.0,36.0,n,6.48391304347826,8.145,26.99,9.99,0
2761,2762,10,5,214.65599999999998,9,24.95,105.0,385.6,1,37.95,37.95,37.95,5.0,y,completely orderable,1385,3800.0,540.0,69.0,28.0,36.0,2.0,14.0,y,42.84444444444445,37.95,80.05,0.0,0
2766,2767,10,5,8173.451999999999,117,7.99,129.99,3243.7,13,10.0,59.99,312.91,5.0,y,completely orderable,1387,5000.0,476.0,164.0,18.0,53.0,2.0,129.0,y,27.723931623931623,24.07,122.00000000000001,49.99,0
2777,2778,10,5,1338.598,13,13.99,229.99,1047.92,2,13.99,189.99,203.98,5.0,y,completely orderable,1392,8500.0,546.0,377.0,10.0,71.0,1.0,76.0,y,80.60923076923078,101.99,216.0,176.0,0
2779,2780,10,5,952.159,30,12.99,49.99,418.85,3,12.99,49.99,92.97,5.0,y,completely orderable,1393,0.0,433.0,47.0,14.0,24.0,1.0,382.0,y,13.961666666666668,30.99,37.0,37.0,0
2781,2782,10,5,445.004,4,169.0,169.0,676.0,2,169.0,169.0,338.0,3.0,y,completely orderable,1394,300.0,438.0,122.0,10.0,42.0,1.0,29.0,n,169.0,169.0,0.0,0.0,0
2789,2790,10,5,790.607,10,39.99,59.95,509.82,1,49.99,49.99,49.99,1.0,y,completely orderable,1399,2600.0,530.0,149.0,11.0,33.0,2.0,667.0,n,50.982,49.99,19.96,0.0,0
2792,2793,10,5,71.098,3,399.99,399.99,1199.97,1,399.99,399.99,399.99,1.0,y,completely orderable,1401,5000.0,449.0,9.0,31.0,31.0,2.0,11.0,n,399.99,399.99,0.0,0.0,0
2795,2796,10,5,752.212,6,12.99,17.99,97.94,2,17.99,17.99,35.98,5.0,y,completely orderable,1402,5000.0,537.0,213.0,24.0,49.0,2.0,115.0,y,16.323333333333334,17.99,4.999999999999998,0.0,0
2796,2797,10,5,1868.1589999999999,19,4.99,19.99,304.81,4,14.99,19.99,64.96,1.0,y,desconhecida,1403,5000.0,596.0,25.0,114.0,37.0,2.0,10.0,n,16.04263157894737,16.24,14.999999999999998,4.999999999999998,0
2799,2800,10,5,855.9060000000001,10,19.99,24.99,69.97,1,24.99,24.99,24.99,2.0,y,completely orderable,1405,600.0,520.0,69.0,3.0,37.0,2.0,62.0,n,6.997,24.99,5.0,0.0,0
2810,2811,10,5,1398.892,43,12.49,49.99,1196.07,9,12.49,39.99,194.91,5.0,y,completely orderable,1409,2100.0,524.0,194.0,6.0,34.0,2.0,32.0,y,27.815581395348836,21.656666666666666,37.5,27.5,0
2812,2813,10,5,580.97,10,19.99,99.99,349.92,1,19.99,19.99,19.99,2.0,y,completely orderable,1410,900.0,569.0,132.0,1.0,56.0,2.0,69.0,n,34.992000000000004,19.99,80.0,0.0,0
2816,2817,10,5,453.037,6,12.99,129.99,198.94,2,12.99,14.99,27.98,5.0,y,completely orderable,1412,3000.0,513.0,134.0,11.0,36.0,2.0,117.0,y,33.156666666666666,13.99,117.00000000000001,2.0,0
2820,2821,10,5,1084.501,13,3.0,219.99,899.42,2,8.99,15.99,24.98,5.0,y,completely orderable,1413,2500.0,516.0,219.0,22.0,55.0,2.0,15.0,y,69.18615384615384,12.49,216.99,7.0,0
2825,2826,10,5,22.669,1,19.99,19.99,19.99,1,19.99,19.99,19.99,1.0,y,completely orderable,1416,600.0,80.0,219.0,3.0,72.0,2.0,50.0,n,19.99,19.99,0.0,0.0,0
2826,2827,10,5,639.555,13,7.99,19.99,180.89,13,7.99,19.99,180.89,5.0,y,completely orderable,1417,4000.0,531.0,305.0,6.0,51.0,2.0,32.0,y,13.914615384615384,13.914615384615384,11.999999999999998,11.999999999999998,0
2828,2829,10,5,434.471,7,199.99,199.99,599.97,1,199.99,199.99,199.99,1.0,y,completely orderable,1266,2500.0,564.0,384.0,10.0,69.0,2.0,59.0,n,85.71000000000001,199.99,0.0,0.0,0
2831,2832,10,5,2583.947,45,7.0,189.99,1340.64,8,14.99,189.99,379.92,5.0,y,completely orderable,1420,300.0,436.0,0.0,0.0,27.0,2.0,29.0,y,29.792,47.49,182.99,175.0,0
2837,2838,10,5,1577.765,101,6.99,14.99,528.99,6,6.99,9.99,50.96,5.0,y,completely orderable,1422,300.0,447.0,223.0,14.0,31.0,2.0,11.0,y,5.237524752475248,8.493333333333334,8.0,3.0,0
2838,2839,10,5,12002.926000000001,17,9.99,149.0,617.8,3,14.99,29.99,64.97,1.0,y,completely orderable,1423,200.0,546.0,91.0,3.0,30.0,2.0,64.0,n,36.34117647058823,21.656666666666666,139.01,14.999999999999998,0
2844,2845,10,5,359.435,3,39.99,39.99,79.98,1,39.99,39.99,39.99,5.0,y,completely orderable,1427,12000.0,532.0,82.0,80.0,62.0,2.0,11.0,y,26.66,39.99,0.0,0.0,0
2847,2848,10,5,1528.8229999999999,11,7.99,49.99,298.1,11,7.99,49.99,298.1,1.0,y,completely orderable,1430,600.0,513.0,220.0,10.0,60.0,2.0,31.0,n,27.1,27.1,42.0,42.0,0
2848,2849,10,5,1459.829,14,12.99,34.0,277.89,7,12.99,24.99,136.93,5.0,y,completely orderable,1431,4900.0,562.0,221.0,64.0,45.0,2.0,14.0,y,19.849285714285713,19.56142857142857,21.009999999999998,11.999999999999998,0
2850,2851,10,5,689.3,10,159.99,199.99,1919.9,2,179.99,199.99,379.98,5.0,y,completely orderable,1432,4000.0,546.0,203.0,14.0,44.0,1.0,149.0,y,191.99,189.99,40.0,20.0,0
2851,2852,10,5,87.62,1,39.99,39.99,39.99,1,39.99,39.99,39.99,1.0,y,completely orderable,1433,3000.0,492.0,27.0,16.0,21.0,1.0,54.0,n,39.99,39.99,0.0,0.0,0
2853,2854,10,5,1310.38,27,7.99,34.99,480.84,1,12.0,12.0,12.0,1.0,y,desconhecida,1435,9500.0,551.0,183.0,20.0,64.0,2.0,10.0,n,17.808888888888887,12.0,27.0,0.0,0
2859,2860,10,5,2442.634,65,3.99,29.99,762.64,5,3.99,29.99,103.95,5.0,y,completely orderable,1440,3000.0,545.0,301.0,13.0,56.0,2.0,21.0,y,11.732923076923077,20.79,26.0,26.0,0
2862,2863,10,5,667.452,9,2.99,17.99,77.92,3,2.99,12.99,18.97,5.0,y,completely orderable,1442,3000.0,481.0,125.0,7.0,39.0,1.0,89.0,n,8.657777777777778,6.323333333333333,14.999999999999998,10.0,0
2863,2864,10,5,146.585,2,7.99,7.99,15.98,1,7.99,7.99,7.99,5.0,y,completely orderable,1443,2800.0,521.0,105.0,10.0,48.0,2.0,17.0,y,7.99,7.99,0.0,0.0,0
2864,2865,10,5,1812.3,28,29.99,89.95,1479.36,4,59.99,89.95,279.88,5.0,y,completely orderable,1444,3000.0,575.0,85.0,27.0,32.0,2.0,17.0,y,52.83428571428571,69.97,59.96000000000001,29.96,0
2875,2876,10,5,260.811,9,12.99,69.99,199.92,5,12.99,69.99,147.96,5.0,y,completely orderable,1449,2500.0,538.0,347.0,67.0,58.0,2.0,10.0,y,22.21333333333333,29.592000000000002,56.99999999999999,56.99999999999999,0
2886,2887,10,5,7912.975,56,5.0,299.0,3454.71,8,5.0,199.99,781.94,1.0,y,completely orderable,1455,1000.0,542.0,49.0,12.0,31.0,2.0,11.0,n,61.691250000000004,97.7425,294.0,194.99,0
2887,2888,10,5,299.56,3,19.99,19.99,59.97,2,19.99,19.99,39.98,5.0,y,completely orderable,1456,2000.0,564.0,223.0,33.0,54.0,2.0,11.0,y,19.99,19.99,0.0,0.0,0
2889,2890,10,5,3358.341,59,7.99,69.99,1158.52,6,14.99,24.99,114.94,5.0,y,completely orderable,1458,4000.0,538.0,128.0,16.0,30.0,2.0,67.0,y,19.63593220338983,19.156666666666666,61.99999999999999,9.999999999999998,0
2890,2891,10,5,967.7360000000001,2,12.99,17.99,30.98,2,12.99,17.99,30.98,5.0,y,completely orderable,1459,8500.0,613.0,360.0,15.0,68.0,1.0,46.0,y,15.49,15.49,4.999999999999998,4.999999999999998,0
2895,2896,10,5,3323.625,79,149.99,779.99,33865.23,3,399.99,399.99,1199.97,5.0,n,completely orderable,1463,300.0,538.0,3.0,0.0,43.0,2.0,113.0,y,428.67379746835445,399.99,630.0,0.0,0
2897,2898,10,5,5552.547,27,79.99,399.99,9759.73,1,399.99,399.99,399.99,1.0,y,completely orderable,1464,300.0,391.0,7.0,11.0,20.0,2.0,34.0,n,361.4714814814815,399.99,320.0,0.0,0
2898,2899,10,5,562.995,3,599.0,599.0,1797.0,1,599.0,599.0,599.0,2.0,y,completely orderable,1465,4000.0,527.0,185.0,15.0,34.0,1.0,37.0,n,599.0,599.0,0.0,0.0,0
2899,2900,10,5,3336.1279999999997,98,3.99,189.99,1746.09,11,5.49,189.99,323.39,5.0,y,completely orderable,1466,300.0,412.0,0.0,0.0,27.0,1.0,24.0,y,17.81724489795918,29.39909090909091,186.0,184.5,0
2905,2906,10,5,670.227,10,14.99,35.99,255.9,10,14.99,35.99,255.9,5.0,y,completely orderable,1469,2700.0,518.0,503.0,15.0,74.0,1.0,21.0,y,25.59,25.59,21.0,21.0,0
2906,2907,10,5,1358.261,4,299.99,329.99,1229.96,1,299.99,299.99,299.99,1.0,y,desconhecida,1470,2500.0,556.0,214.0,14.0,66.0,2.0,57.0,n,307.49,299.99,30.0,0.0,0
2912,2913,10,5,199.482,2,27.99,39.99,67.98,2,27.99,39.99,67.98,5.0,y,completely orderable,1473,10000.0,539.0,49.0,41.0,55.0,2.0,11.0,y,33.99,33.99,12.000000000000004,12.000000000000004,0
2926,2927,10,5,277.988,3,29.99,29.99,89.97,1,29.99,29.99,29.99,5.0,y,completely orderable,1477,9500.0,522.0,77.0,14.0,51.0,1.0,11.0,y,29.99,29.99,0.0,0.0,0
2927,2928,10,5,245.56,6,24.99,29.99,164.94,2,24.99,29.99,54.98,5.0,y,completely orderable,1478,10500.0,540.0,63.0,10.0,64.0,1.0,14.0,y,27.49,27.49,5.0,5.0,0
2929,2930,10,5,887.03,16,24.99,59.99,854.84,2,59.99,59.99,119.98,5.0,y,completely orderable,1480,600.0,524.0,36.0,8.0,20.0,2.0,60.0,y,53.4275,59.99,35.0,0.0,0
2933,2934,10,5,497.935,15,7.99,99.99,656.73,7,7.99,99.99,310.89,5.0,y,completely orderable,1483,5000.0,474.0,61.0,9.0,46.0,2.0,10.0,y,43.782000000000004,44.41285714285714,92.0,92.0,0
2935,2936,10,5,879.221,9,3.99,29.99,120.72,8,3.99,29.99,116.73,5.0,y,completely orderable,1484,1300.0,525.0,71.0,20.0,30.0,1.0,26.0,y,13.413333333333334,14.59125,26.0,26.0,0
2939,2940,10,5,6261.99,12,9.99,299.99,837.89,11,9.99,299.99,537.9,1.0,y,completely orderable,1486,20000.0,544.0,105.0,118.0,44.0,2.0,10.0,y,69.82416666666667,48.9,290.0,290.0,0
2940,2941,10,5,3973.452,16,39.99,39.99,399.9,5,39.99,39.99,119.97,1.0,y,desconhecida,1487,2900.0,550.0,361.0,12.0,64.0,1.0,23.0,y,24.99375,23.994,0.0,0.0,0
2941,2942,10,5,3401.913,67,3.95,99.99,1121.67,18,3.99,99.99,382.83,5.0,y,completely orderable,1488,2500.0,518.0,62.0,18.0,35.0,2.0,17.0,y,16.74134328358209,21.26833333333333,96.03999999999999,96.0,0
2944,2945,10,5,6508.352,199,3.0,59.99,1751.74,4,5.0,19.99,36.99,1.0,y,completely orderable,1490,1000.0,526.0,301.0,21.0,54.0,2.0,13.0,n,8.802713567839197,9.2475,56.99,14.989999999999998,0
2946,2947,10,5,8618.362,100,3.0,99.99,2503.23,9,13.95,59.95,318.61,1.0,y,completely orderable,1492,600.0,70.0,117.0,3.0,34.0,2.0,510.0,n,25.0323,35.40111111111111,96.99,46.0,0
2950,2951,10,5,1488.515,17,3.99,44.99,389.86,7,3.99,34.99,119.94,1.0,y,completely not orderable,1494,1700.0,586.0,266.0,9.0,46.0,2.0,176.0,y,22.93294117647059,17.134285714285713,41.0,31.0,0
2953,2954,10,5,295.584,11,9.99,59.95,436.65,9,9.99,59.95,316.75,5.0,y,completely orderable,1496,8000.0,553.0,67.0,11.0,55.0,1.0,11.0,y,39.695454545454545,35.19444444444444,49.96,49.96,0
2956,2957,10,5,1511.349,20,3.0,79.99,258.94,1,7.0,7.0,7.0,1.0,y,completely orderable,1497,600.0,460.0,53.0,20.0,43.0,2.0,17.0,n,12.947,7.0,76.99,0.0,0
2957,2958,10,5,646.661,6,24.99,29.99,129.95,6,24.99,29.99,129.95,5.0,y,completely orderable,1498,3000.0,513.0,158.0,19.0,41.0,2.0,21.0,y,21.65833333333333,21.65833333333333,5.0,5.0,0
2961,2962,10,5,492.784,3,14.99,49.99,92.97,3,14.99,49.99,92.97,5.0,y,completely orderable,1501,4100.0,543.0,220.0,61.0,52.0,2.0,10.0,y,30.99,30.99,35.0,35.0,0
2970,2971,10,5,3436.775,90,9.9,79.9,2118.5,1,9.9,9.9,9.9,1.0,y,desconhecida,1504,1400.0,528.0,356.0,11.0,52.0,2.0,15.0,n,23.538888888888888,9.9,70.0,0.0,0
2978,2979,10,5,5649.545999999999,19,7.0,99.99,796.38,2,39.95,39.99,79.94,1.0,y,completely orderable,1508,2500.0,510.0,224.0,24.0,40.0,2.0,41.0,n,41.91473684210526,39.97,92.99,0.03999999999999915,0
2980,2981,10,5,1183.5739999999998,7,15.0,59.95,239.85,1,59.95,59.95,59.95,5.0,y,completely orderable,1509,1500.0,567.0,13.0,52.0,21.0,2.0,14.0,y,34.26428571428571,59.95,44.95,0.0,0
2981,2982,10,5,909.209,33,12.99,64.99,694.69,5,14.99,29.99,120.95,5.0,y,completely orderable,1510,1300.0,519.0,106.0,23.0,45.0,2.0,16.0,y,21.051212121212124,24.19,51.99999999999999,14.999999999999998,0
2982,2983,10,5,2207.9570000000003,45,9.99,89.95,1170.31,6,9.99,69.95,197.9,1.0,y,completely orderable,1511,2400.0,70.0,84.0,2.0,46.0,1.0,307.0,n,26.006888888888888,32.983333333333334,79.96000000000001,59.96,0
2983,2984,10,5,97.51799999999999,6,12.99,49.99,187.94,6,12.99,49.99,187.94,5.0,y,completely orderable,1512,2500.0,596.0,392.0,16.0,65.0,2.0,32.0,y,31.323333333333334,31.323333333333334,37.0,37.0,0
2985,2986,10,5,2151.237,54,4.99,26.99,306.81,3,4.99,26.99,41.97,5.0,y,completely orderable,1513,3000.0,602.0,93.0,18.0,58.0,1.0,11.0,y,5.681666666666667,13.99,22.0,22.0,0
2987,2988,10,5,294.879,7,10.99,10.99,76.93,3,10.99,10.99,32.97,5.0,y,completely orderable,1113,900.0,482.0,181.0,3.0,51.0,1.0,63.0,y,10.99,10.99,0.0,0.0,0
2988,2989,10,5,67.93,2,209.99,209.99,419.98,1,209.99,209.99,209.99,5.0,y,completely orderable,1514,300.0,349.0,66.0,0.0,33.0,2.0,64.0,y,209.99,209.99,0.0,0.0,0
2990,2991,10,5,3236.224,17,7.99,34.99,185.9,2,15.99,34.99,50.98,5.0,y,completely orderable,1515,1500.0,550.0,53.0,14.0,37.0,2.0,17.0,y,10.935294117647059,25.49,27.0,19.0,0
2991,2992,10,5,858.198,24,29.0,49.99,858.81,3,39.99,49.99,129.97,1.0,y,completely orderable,1516,300.0,514.0,1.0,0.0,48.0,2.0,53.0,n,35.78375,43.32333333333333,20.990000000000002,10.0,0
2992,2993,10,5,69.971,2,549.99,549.99,1099.98,1,549.99,549.99,549.99,2.0,y,completely orderable,1517,300.0,447.0,208.0,15.0,42.0,2.0,221.0,n,549.99,549.99,0.0,0.0,0
3000,3001,10,5,416.45,5,149.99,149.99,749.95,1,149.99,149.99,149.99,5.0,y,completely orderable,1519,3900.0,543.0,134.0,30.0,56.0,1.0,11.0,y,149.99,149.99,0.0,0.0,0
3006,3007,10,5,539.61,11,39.99,99.95,709.53,1,59.95,59.95,59.95,1.0,y,completely orderable,1521,300.0,507.0,10.0,0.0,25.0,2.0,343.0,n,64.50272727272727,59.95,59.96,0.0,0
3010,3011,10,5,290.928,3,54.99,54.99,164.97,1,54.99,54.99,54.99,5.0,y,completely orderable,1522,300.0,433.0,2.0,1.0,26.0,1.0,85.0,y,54.99,54.99,0.0,0.0,0
3011,3012,10,5,2989.815,50,9.99,69.99,1374.54,12,9.99,59.99,297.89,5.0,y,completely orderable,1523,2500.0,488.0,91.0,12.0,48.0,2.0,14.0,y,27.4908,24.824166666666667,59.99999999999999,50.0,0
3016,3017,10,5,49.224,2,99.99,99.99,199.98,1,99.99,99.99,99.99,1.0,y,desconhecida,1526,200.0,70.0,16.0,2.0,36.0,2.0,493.0,n,99.99,99.99,0.0,0.0,0
3018,3019,10,5,17.541,2,229.99,229.99,459.98,1,229.99,229.99,229.99,2.0,y,completely orderable,1527,600.0,391.0,24.0,6.0,36.0,2.0,383.0,n,229.99,229.99,0.0,0.0,0
3020,3021,10,5,805.618,4,9.99,199.99,419.96,2,9.99,199.99,209.98,5.0,y,completely orderable,1528,2500.0,516.0,268.0,10.0,73.0,2.0,16.0,y,104.99,104.99,190.0,190.0,0
3022,3023,10,5,1292.345,3,49.99,78.99,178.97,1,49.99,49.99,49.99,5.0,y,completely orderable,1529,2500.0,549.0,148.0,9.0,47.0,2.0,57.0,y,59.656666666666666,49.99,28.999999999999993,0.0,0
3023,3024,10,5,47.382,1,399.99,399.99,399.99,1,399.99,399.99,399.99,1.0,y,desconhecida,1530,9000.0,581.0,276.0,3.0,52.0,1.0,243.0,n,399.99,399.99,0.0,0.0,0
3027,3028,10,5,593.099,5,64.99,64.99,129.98,1,64.99,64.99,64.99,5.0,y,completely orderable,1532,4000.0,516.0,99.0,28.0,42.0,2.0,28.0,y,25.996,64.99,0.0,0.0,0
3032,3033,10,5,228.892,4,18.99,19.99,78.96,4,18.99,19.99,78.96,5.0,y,completely orderable,1533,5000.0,548.0,66.0,20.0,59.0,2.0,10.0,y,19.74,19.74,1.0,1.0,0
3035,3036,10,5,6774.406999999999,22,3.99,999.0,4597.9,7,3.99,999.0,1420.95,5.0,y,completely orderable,1535,1700.0,491.0,37.0,29.0,50.0,2.0,15.0,y,208.99545454545452,202.99285714285716,995.01,995.01,0
3038,3039,10,5,463.827,8,29.99,29.99,209.93,2,29.99,29.99,59.98,5.0,y,completely orderable,1538,9000.0,512.0,195.0,14.0,46.0,2.0,11.0,y,26.24125,29.99,0.0,0.0,0
3043,3044,10,5,1426.537,66,4.0,17.99,628.8,11,4.99,17.99,113.78,5.0,y,completely orderable,1541,2700.0,496.0,37.0,10.0,55.0,2.0,10.0,y,9.527272727272727,10.343636363636364,13.989999999999998,12.999999999999998,0
3054,3055,10,5,3537.57,7,13.49,129.99,295.45,1,15.99,15.99,15.99,2.0,y,completely orderable,1546,3000.0,514.0,243.0,35.0,49.0,2.0,32.0,n,42.207142857142856,15.99,116.50000000000001,0.0,0
3057,3058,10,5,162.207,10,12.99,44.99,285.9,10,12.99,44.99,285.9,5.0,y,completely orderable,1548,2500.0,544.0,433.0,14.0,62.0,2.0,12.0,y,28.589999999999996,28.589999999999996,32.0,32.0,0
3059,3060,10,5,3396.465,8,29.99,399.99,1629.88,2,29.99,399.99,429.98,5.0,y,completely orderable,1550,5000.0,466.0,12.0,25.0,39.0,1.0,11.0,y,203.735,214.99,370.0,370.0,0
3068,3069,10,5,287.943,12,29.99,29.99,209.93,1,29.99,29.99,29.99,1.0,y,desconhecida,1555,4000.0,572.0,134.0,14.0,41.0,2.0,17.0,n,17.49416666666667,29.99,0.0,0.0,0
3069,3070,10,5,166.014,2,5.0,5.0,10.0,1,5.0,5.0,5.0,4.0,y,completely orderable,1556,600.0,582.0,24.0,6.0,27.0,2.0,28.0,n,5.0,5.0,0.0,0.0,0
3078,3079,10,5,154.987,8,15.0,24.99,104.97,1,24.99,24.99,24.99,3.0,y,completely orderable,1559,12500.0,556.0,396.0,50.0,54.0,2.0,15.0,n,13.12125,24.99,9.989999999999998,0.0,0
3079,3080,10,5,4297.555,66,3.0,79.95,1725.17,8,9.99,79.95,305.84,5.0,y,completely orderable,1560,5500.0,578.0,361.0,22.0,57.0,2.0,25.0,y,26.138939393939395,38.23,76.95,69.96000000000001,0
3082,3083,10,5,406.597,30,3.0,7.0,146.0,4,3.0,5.0,18.0,3.0,y,completely orderable,1561,2000.0,541.0,131.0,67.0,64.0,1.0,14.0,n,4.866666666666666,4.5,4.0,2.0,0
3084,3085,10,5,524.634,5,59.99,59.99,299.95,2,59.99,59.99,119.98,5.0,y,completely orderable,1562,1500.0,474.0,8.0,18.0,48.0,2.0,14.0,y,59.989999999999995,59.99,0.0,0.0,0
