,sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,onlineStatus,availability,customerNo,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,order,cMedPrice,bMedPrice,cInterval,bInterval,new_user
2964,2965,10,5,0.0,3,99.99,169.0,398.98,3,99.99,169.0,398.98,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,132.99333333333334,132.99333333333334,69.01,69.01,0
2965,2966,10,5,2852.719,44,19.9,79.95,1901.49,7,34.9,79.95,364.4,1.0,y,completely orderable,1502,600.0,467.0,292.0,10.0,42.0,2.0,33.0,y,43.21568181818182,52.05714285714286,60.050000000000004,45.050000000000004,0
2966,2967,10,5,852.2360000000001,27,4.99,24.99,257.75,1,5.99,5.99,5.99,1.0,y,completely not orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,9.546296296296296,5.99,20.0,0.0,0
2967,2968,10,5,26.86,2,599.99,599.99,599.99,2,599.99,599.99,599.99,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,299.995,299.995,0.0,0.0,0
2968,2969,10,5,14.072000000000001,3,14.95,14.99,44.93,1,14.99,14.99,14.99,1.0,desconhecida,desconhecida,1503,800.0,490.0,14.0,11.0,25.0,2.0,83.0,n,14.976666666666667,14.99,0.040000000000000924,0.0,0
2969,2970,10,5,162.47799999999998,1,49.99,49.99,49.99,1,49.99,49.99,49.99,5.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,49.99,49.99,0.0,0.0,0
2970,2971,10,5,3436.775,90,9.9,79.9,2118.5,1,9.9,9.9,9.9,1.0,y,desconhecida,1504,1400.0,528.0,356.0,11.0,52.0,2.0,15.0,n,23.538888888888888,9.9,70.0,0.0,0
2971,2972,10,5,11.155999999999999,1,6.99,6.99,6.99,1,6.99,6.99,6.99,1.0,y,completely orderable,47,300.0,537.0,5.0,0.0,53.0,1.0,32.0,n,6.99,6.99,0.0,0.0,0
2972,2973,10,5,585.15,9,29.99,69.99,349.91,1,29.99,29.99,29.99,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,38.878888888888895,29.99,40.0,0.0,0
2973,2974,10,5,3745.705,10,69.99,137.69,956.6,1,99.79,99.79,99.79,4.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,95.66,99.79,67.7,0.0,0
2974,2975,10,5,1684.525,26,9.99,69.99,690.91,6,9.99,69.99,174.35,1.0,y,completely orderable,1505,600.0,444.0,17.0,10.0,35.0,1.0,13.0,y,26.573461538461537,29.058333333333334,59.99999999999999,59.99999999999999,0
2975,2976,10,5,2837.276,53,3.0,129.99,454.79,2,6.99,34.99,41.98,5.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,y,8.580943396226415,20.99,126.99000000000001,28.0,0
2976,2977,10,5,4126.445,52,15.99,119.99,3068.36,7,29.99,99.99,339.93,1.0,y,completely orderable,1506,600.0,513.0,192.0,4.0,45.0,2.0,43.0,y,59.00692307692308,48.56142857142857,104.0,70.0,0
2977,2978,10,5,1285.024,16,3.99,69.99,559.85,3,3.99,62.99,84.98,1.0,y,completely orderable,1507,4000.0,548.0,178.0,7.0,37.0,2.0,137.0,y,34.990625,28.326666666666668,66.0,59.0,0
2978,2979,10,5,5649.545999999999,19,7.0,99.99,796.38,2,39.95,39.99,79.94,1.0,y,completely orderable,1508,2500.0,510.0,224.0,24.0,40.0,2.0,41.0,n,41.91473684210526,39.97,92.99,0.03999999999999915,0
2979,2980,10,5,665.04,27,12.49,19.99,439.73,8,12.49,19.99,129.92,1.0,desconhecida,desconhecida,1409,2100.0,524.0,194.0,6.0,34.0,2.0,32.0,n,16.286296296296296,16.24,7.499999999999998,7.499999999999998,0
2980,2981,10,5,1183.5739999999998,7,15.0,59.95,239.85,1,59.95,59.95,59.95,5.0,y,completely orderable,1509,1500.0,567.0,13.0,52.0,21.0,2.0,14.0,y,34.26428571428571,59.95,44.95,0.0,0
2981,2982,10,5,909.209,33,12.99,64.99,694.69,5,14.99,29.99,120.95,5.0,y,completely orderable,1510,1300.0,519.0,106.0,23.0,45.0,2.0,16.0,y,21.051212121212124,24.19,51.99999999999999,14.999999999999998,0
2982,2983,10,5,2207.9570000000003,45,9.99,89.95,1170.31,6,9.99,69.95,197.9,1.0,y,completely orderable,1511,2400.0,70.0,84.0,2.0,46.0,1.0,307.0,n,26.006888888888888,32.983333333333334,79.96000000000001,59.96,0
2983,2984,10,5,97.51799999999999,6,12.99,49.99,187.94,6,12.99,49.99,187.94,5.0,y,completely orderable,1512,2500.0,596.0,392.0,16.0,65.0,2.0,32.0,y,31.323333333333334,31.323333333333334,37.0,37.0,0
2984,2985,10,5,5132.693,49,19.99,44.99,944.93,1,20.0,20.0,20.0,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,19.284285714285712,20.0,25.000000000000004,0.0,0
2985,2986,10,5,2151.237,54,4.99,26.99,306.81,3,4.99,26.99,41.97,5.0,y,completely orderable,1513,3000.0,602.0,93.0,18.0,58.0,1.0,11.0,y,5.681666666666667,13.99,22.0,22.0,0
2986,2987,10,5,731.95,6,9.99,17.99,91.94,2,17.99,17.99,35.98,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,15.323333333333332,17.99,7.999999999999998,0.0,0
2987,2988,10,5,294.879,7,10.99,10.99,76.93,3,10.99,10.99,32.97,5.0,y,completely orderable,1113,900.0,482.0,181.0,3.0,51.0,1.0,63.0,y,10.99,10.99,0.0,0.0,0
2988,2989,10,5,67.93,2,209.99,209.99,419.98,1,209.99,209.99,209.99,5.0,y,completely orderable,1514,300.0,349.0,66.0,0.0,33.0,2.0,64.0,y,209.99,209.99,0.0,0.0,0
2989,2990,10,5,1486.7879999999998,25,14.99,49.99,684.75,2,19.99,19.99,39.98,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,27.39,19.99,35.0,0.0,0
2990,2991,10,5,3236.224,17,7.99,34.99,185.9,2,15.99,34.99,50.98,5.0,y,completely orderable,1515,1500.0,550.0,53.0,14.0,37.0,2.0,17.0,y,10.935294117647059,25.49,27.0,19.0,0
2991,2992,10,5,858.198,24,29.0,49.99,858.81,3,39.99,49.99,129.97,1.0,y,completely orderable,1516,300.0,514.0,1.0,0.0,48.0,2.0,53.0,n,35.78375,43.32333333333333,20.990000000000002,10.0,0
2992,2993,10,5,69.971,2,549.99,549.99,1099.98,1,549.99,549.99,549.99,2.0,y,completely orderable,1517,300.0,447.0,208.0,15.0,42.0,2.0,221.0,n,549.99,549.99,0.0,0.0,0
2993,2994,10,5,916.683,3,29.99,29.99,59.98,1,29.99,29.99,29.99,5.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,y,19.993333333333332,29.99,0.0,0.0,0
2994,2995,10,5,466.25,14,14.99,46.0,343.58,3,14.99,29.95,70.89,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,24.541428571428572,23.63,31.009999999999998,14.959999999999999,0
2995,2996,10,5,168.312,4,39.99,109.0,366.99,2,39.99,109.0,148.99,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,91.7475,74.495,69.00999999999999,69.00999999999999,0
2996,2997,10,5,407.51800000000003,11,7.9,89.99,187.88,1,89.99,89.99,89.99,2.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,17.08,89.99,82.08999999999999,0.0,0
2997,2998,10,5,1210.597,42,5.0,64.99,834.74,6,10.99,24.99,90.96,2.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,19.874761904761904,15.159999999999998,59.989999999999995,13.999999999999998,0
2998,2999,10,5,920.855,4,49.99,89.99,319.96,1,89.99,89.99,89.99,1.0,desconhecida,desconhecida,1518,1000.0,448.0,17.0,9.0,49.0,1.0,33.0,n,79.99,89.99,39.99999999999999,0.0,0
2999,3000,10,5,3.198,1,49.99,49.99,49.99,1,49.99,49.99,49.99,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,49.99,49.99,0.0,0.0,0
3000,3001,10,5,416.45,5,149.99,149.99,749.95,1,149.99,149.99,149.99,5.0,y,completely orderable,1519,3900.0,543.0,134.0,30.0,56.0,1.0,11.0,y,149.99,149.99,0.0,0.0,0
3001,3002,10,5,2313.013,62,10.0,15.0,775.0,8,10.0,15.0,115.0,1.0,y,completely orderable,173,1500.0,520.0,45.0,2.0,49.0,1.0,10.0,y,12.5,14.375,5.0,5.0,0
3002,3003,10,5,868.9639999999999,16,5.0,229.99,1041.85,1,16.99,16.99,16.99,1.0,y,completely orderable,1520,4000.0,555.0,69.0,25.0,38.0,1.0,83.0,y,65.115625,16.99,224.99,0.0,0
3003,3004,10,5,8461.238000000001,24,4.99,89.99,1057.01,4,4.99,75.95,186.88,5.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,y,44.04208333333333,46.72,85.0,70.96000000000001,0
3004,3005,10,5,343.235,8,0.0,1.0,3.0,1,0.0,0.0,0.0,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,0.0,0.0,0.0,0.0,0
3005,3006,10,5,591.832,10,22.99,69.95,161.91,2,22.99,22.99,45.98,1.0,y,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,16.191,22.99,46.96000000000001,0.0,0
3006,3007,10,5,539.61,11,39.99,99.95,709.53,1,59.95,59.95,59.95,1.0,y,completely orderable,1521,300.0,507.0,10.0,0.0,25.0,2.0,343.0,n,64.50272727272727,59.95,59.96,0.0,0
3007,3008,10,5,1852.495,4,199.99,199.99,799.96,1,199.99,199.99,199.99,2.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,199.99,199.99,0.0,0.0,0
3008,3009,10,5,3473.41,14,26.5,69.99,510.45,3,26.5,69.99,122.99,5.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,y,36.46071428571428,40.99666666666666,43.489999999999995,43.489999999999995,0
3009,3010,10,5,362.954,8,37.99,39.99,317.92,3,39.99,39.99,119.97,2.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,39.74,39.99,2.0,0.0,0
3010,3011,10,5,290.928,3,54.99,54.99,164.97,1,54.99,54.99,54.99,5.0,y,completely orderable,1522,300.0,433.0,2.0,1.0,26.0,1.0,85.0,y,54.99,54.99,0.0,0.0,0
3011,3012,10,5,2989.815,50,9.99,69.99,1374.54,12,9.99,59.99,297.89,5.0,y,completely orderable,1523,2500.0,488.0,91.0,12.0,48.0,2.0,14.0,y,27.4908,24.824166666666667,59.99999999999999,50.0,0
3012,3013,10,5,2182.242,36,4.95,190.0,3358.6,9,4.95,190.0,833.55,1.0,y,completely orderable,1524,1000.0,431.0,73.0,20.0,41.0,1.0,37.0,y,93.29444444444444,92.61666666666666,185.05,185.05,0
3013,3014,10,5,12234.028,121,6.99,39.95,1640.84,4,10.0,14.99,50.97,1.0,y,completely orderable,1525,1000.0,521.0,52.0,11.0,36.0,2.0,92.0,y,13.560661157024793,12.7425,32.96,4.99,0
3014,3015,10,5,116.366,2,18.99,18.99,37.98,1,18.99,18.99,18.99,1.0,y,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,18.99,18.99,0.0,0.0,0
3015,3016,10,5,474.441,4,1122.0,1122.0,2244.0,1,1122.0,1122.0,1122.0,5.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,y,561.0,1122.0,0.0,0.0,0
3016,3017,10,5,49.224,2,99.99,99.99,199.98,1,99.99,99.99,99.99,1.0,y,desconhecida,1526,200.0,70.0,16.0,2.0,36.0,2.0,493.0,n,99.99,99.99,0.0,0.0,0
3017,3018,10,5,6428.53,53,3.99,500.0,2722.44,11,3.99,500.0,905.84,1.0,y,completely orderable,1252,1900.0,451.0,246.0,11.0,40.0,2.0,14.0,y,51.36679245283019,82.34909090909092,496.01,496.01,0
3018,3019,10,5,17.541,2,229.99,229.99,459.98,1,229.99,229.99,229.99,2.0,y,completely orderable,1527,600.0,391.0,24.0,6.0,36.0,2.0,383.0,n,229.99,229.99,0.0,0.0,0
3019,3020,10,5,11154.125,29,19.9,59.99,1032.55,5,24.99,59.99,204.95,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,35.6051724137931,40.989999999999995,40.09,35.0,0
3020,3021,10,5,805.618,4,9.99,199.99,419.96,2,9.99,199.99,209.98,5.0,y,completely orderable,1528,2500.0,516.0,268.0,10.0,73.0,2.0,16.0,y,104.99,104.99,190.0,190.0,0
3021,3022,10,5,522.4580000000001,25,9.99,19.99,380.96,2,9.99,9.99,19.98,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,15.238399999999999,9.99,9.999999999999998,0.0,0
3022,3023,10,5,1292.345,3,49.99,78.99,178.97,1,49.99,49.99,49.99,5.0,y,completely orderable,1529,2500.0,549.0,148.0,9.0,47.0,2.0,57.0,y,59.656666666666666,49.99,28.999999999999993,0.0,0
3023,3024,10,5,47.382,1,399.99,399.99,399.99,1,399.99,399.99,399.99,1.0,y,desconhecida,1530,9000.0,581.0,276.0,3.0,52.0,1.0,243.0,n,399.99,399.99,0.0,0.0,0
3024,3025,10,5,77.126,12,5.0,24.99,149.92,12,5.0,24.99,149.92,1.0,y,completely orderable,1531,600.0,555.0,51.0,8.0,27.0,2.0,26.0,n,12.493333333333332,12.493333333333332,19.99,19.99,0
3025,3026,10,5,168.903,5,19.99,27.99,103.96,1,27.99,27.99,27.99,2.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,20.791999999999998,27.99,8.0,0.0,0
3026,3027,10,5,294.355,3,59.99,899.0,1857.99,1,899.0,899.0,899.0,5.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,y,619.33,899.0,839.01,0.0,0
3027,3028,10,5,593.099,5,64.99,64.99,129.98,1,64.99,64.99,64.99,5.0,y,completely orderable,1532,4000.0,516.0,99.0,28.0,42.0,2.0,28.0,y,25.996,64.99,0.0,0.0,0
3028,3029,10,5,152.267,3,12.99,12.99,38.97,1,12.99,12.99,12.99,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,12.99,12.99,0.0,0.0,0
3029,3030,10,5,178.00400000000002,6,24.99,24.99,149.94,2,24.99,24.99,49.98,1.0,y,mixed,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,24.99,24.99,0.0,0.0,0
3030,3031,10,5,7665.443,41,9.99,29.99,681.65,5,12.99,29.99,105.95,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,16.62560975609756,21.19,20.0,17.0,0
3031,3032,10,5,329.569,10,5.99,499.0,632.91,1,6.99,6.99,6.99,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,63.291,6.99,493.01,0.0,0
3032,3033,10,5,228.892,4,18.99,19.99,78.96,4,18.99,19.99,78.96,5.0,y,completely orderable,1533,5000.0,548.0,66.0,20.0,59.0,2.0,10.0,y,19.74,19.74,1.0,1.0,0
3033,3034,10,5,1765.0339999999999,25,9.99,59.99,584.61,8,9.99,54.95,166.89,4.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,23.3844,20.86125,50.0,44.96,0
3034,3035,10,5,428.25300000000004,9,14.9,69.99,284.74,3,19.99,29.99,74.93,1.0,desconhecida,desconhecida,1534,600.0,443.0,82.0,14.0,28.0,2.0,20.0,n,31.637777777777778,24.97666666666667,55.089999999999996,10.0,0
3035,3036,10,5,6774.406999999999,22,3.99,999.0,4597.9,7,3.99,999.0,1420.95,5.0,y,completely orderable,1535,1700.0,491.0,37.0,29.0,50.0,2.0,15.0,y,208.99545454545452,202.99285714285716,995.01,995.01,0
3036,3037,10,5,526.476,14,129.99,189.99,1979.88,1,179.99,179.99,179.99,1.0,desconhecida,desconhecida,1536,900.0,493.0,101.0,9.0,35.0,2.0,16.0,n,141.42000000000002,179.99,60.0,0.0,0
3037,3038,10,5,0.0,1,14.99,14.99,14.99,1,14.99,14.99,14.99,1.0,desconhecida,desconhecida,1537,1000.0,566.0,49.0,7.0,31.0,1.0,14.0,n,14.99,14.99,0.0,0.0,0
3038,3039,10,5,463.827,8,29.99,29.99,209.93,2,29.99,29.99,59.98,5.0,y,completely orderable,1538,9000.0,512.0,195.0,14.0,46.0,2.0,11.0,y,26.24125,29.99,0.0,0.0,0
3039,3040,10,5,223.18400000000003,12,14.95,14.99,119.84,2,14.95,14.99,29.94,1.0,desconhecida,desconhecida,1503,800.0,490.0,14.0,11.0,25.0,2.0,83.0,n,9.986666666666666,14.97,0.040000000000000924,0.040000000000000924,0
3040,3041,10,5,1010.5,6,49.99,49.99,299.94,2,49.99,49.99,99.98,1.0,desconhecida,desconhecida,1539,4000.0,541.0,222.0,19.0,57.0,1.0,22.0,n,49.99,49.99,0.0,0.0,0
3041,3042,10,5,195.55700000000002,5,19.95,19.95,39.9,1,19.95,19.95,19.95,1.0,desconhecida,desconhecida,1540,800.0,70.0,67.0,0.0,48.0,2.0,11.0,n,7.9799999999999995,19.95,0.0,0.0,0
3042,3043,10,5,17.007,2,899.99,899.99,1799.98,1,899.99,899.99,899.99,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,899.99,899.99,0.0,0.0,0
3043,3044,10,5,1426.537,66,4.0,17.99,628.8,11,4.99,17.99,113.78,5.0,y,completely orderable,1541,2700.0,496.0,37.0,10.0,55.0,2.0,10.0,y,9.527272727272727,10.343636363636364,13.989999999999998,12.999999999999998,0
3044,3045,10,5,4.041,2,599.99,599.99,599.99,2,599.99,599.99,599.99,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,299.995,299.995,0.0,0.0,0
3045,3046,10,5,850.082,2,299.99,299.99,599.98,1,299.99,299.99,299.99,5.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,y,299.99,299.99,0.0,0.0,0
3046,3047,10,5,1211.598,14,29.99,110.0,794.84,4,29.99,59.99,179.96,1.0,y,completely orderable,1542,200.0,472.0,192.0,1.0,58.0,2.0,74.0,y,56.77428571428572,44.99,80.01,30.000000000000004,0
3047,3048,10,5,571.053,5,79.82,79.82,399.1,2,79.82,79.82,159.64,1.0,desconhecida,desconhecida,1543,0.0,453.0,5.0,2.0,28.0,2.0,81.0,n,79.82000000000001,79.82,0.0,0.0,0
3048,3049,10,5,3880.555,3,13.0,15.95,44.9,3,13.0,15.95,44.9,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,14.966666666666667,14.966666666666667,2.9499999999999993,2.9499999999999993,0
3049,3050,10,5,1104.694,8,59.99,1499.99,5214.97,1,591.0,591.0,591.0,2.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,651.87125,591.0,1440.0,0.0,0
3050,3051,10,5,5868.871,169,4.0,74.0,1681.99,20,4.0,19.99,208.84,1.0,y,completely orderable,1544,600.0,482.0,219.0,10.0,39.0,2.0,86.0,y,9.952603550295859,10.442,70.0,15.989999999999998,0
3051,3052,10,5,2324.101,33,19.99,149.99,2404.68,3,49.99,149.99,249.97,1.0,y,completely orderable,1545,200.0,502.0,56.0,5.0,31.0,1.0,249.0,y,72.8690909090909,83.32333333333334,130.0,100.0,0
3052,3053,10,5,420.023,7,17.99,39.99,257.93,1,17.99,17.99,17.99,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,36.847142857142856,17.99,22.000000000000004,0.0,0
3053,3054,10,5,1134.945,23,12.99,119.99,571.83,5,12.99,49.99,122.95,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,24.86217391304348,24.59,107.0,37.0,0
3054,3055,10,5,3537.57,7,13.49,129.99,295.45,1,15.99,15.99,15.99,2.0,y,completely orderable,1546,3000.0,514.0,243.0,35.0,49.0,2.0,32.0,n,42.207142857142856,15.99,116.50000000000001,0.0,0
3055,3056,10,5,815.176,6,49.99,49.99,199.96,2,49.99,49.99,99.98,5.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,y,33.32666666666667,49.99,0.0,0.0,0
3056,3057,10,5,289.144,20,45.99,45.99,91.98,1,45.99,45.99,45.99,1.0,desconhecida,desconhecida,1547,3000.0,613.0,279.0,1.0,47.0,2.0,22.0,n,4.599,45.99,0.0,0.0,0
3057,3058,10,5,162.207,10,12.99,44.99,285.9,10,12.99,44.99,285.9,5.0,y,completely orderable,1548,2500.0,544.0,433.0,14.0,62.0,2.0,12.0,y,28.589999999999996,28.589999999999996,32.0,32.0,0
3058,3059,10,5,643.799,19,14.99,35.99,346.83,2,14.99,35.99,50.98,1.0,y,completely orderable,1549,600.0,507.0,15.0,1.0,44.0,2.0,168.0,y,18.254210526315788,25.49,21.0,21.0,0
3059,3060,10,5,3396.465,8,29.99,399.99,1629.88,2,29.99,399.99,429.98,5.0,y,completely orderable,1550,5000.0,466.0,12.0,25.0,39.0,1.0,11.0,y,203.735,214.99,370.0,370.0,0
3060,3061,10,5,990.18,8,79.99,199.99,839.94,2,79.99,199.99,279.98,1.0,y,completely orderable,1551,600.0,578.0,146.0,6.0,28.0,2.0,128.0,y,104.9925,139.99,120.00000000000001,120.00000000000001,0
3061,3062,10,5,14136.663,42,229.99,499.99,11445.71,2,299.99,499.99,799.98,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,272.51690476190475,399.99,270.0,200.0,0
3062,3063,10,5,79.218,1,49.99,49.99,49.99,1,49.99,49.99,49.99,5.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,49.99,49.99,0.0,0.0,0
3063,3064,10,5,0.0,0,0.0,1.0,3.0,0,0.0,0.0,0.0,1.0,y,completely not orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,0.0,0.0,0.0,0.0,0
3064,3065,10,5,966.53,13,9.99,13.99,83.92,1,9.99,9.99,9.99,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,6.455384615384616,9.99,4.0,0.0,0
3065,3066,10,5,2236.36,23,14.99,599.99,5744.77,3,69.99,599.99,1219.97,1.0,y,completely orderable,1552,2700.0,499.0,63.0,15.0,52.0,1.0,27.0,y,249.7726086956522,406.6566666666667,585.0,530.0,0
3066,3067,10,5,269.134,7,49.95,59.95,279.75,1,59.95,59.95,59.95,1.0,desconhecida,desconhecida,1553,600.0,577.0,18.0,6.0,47.0,2.0,23.0,n,39.964285714285715,59.95,10.0,0.0,0
3067,3068,10,5,3.409,1,159.99,159.99,159.99,1,159.99,159.99,159.99,1.0,y,completely orderable,1554,0.0,70.0,0.0,0.0,33.0,2.0,13.0,n,159.99,159.99,0.0,0.0,0
3068,3069,10,5,287.943,12,29.99,29.99,209.93,1,29.99,29.99,29.99,1.0,y,desconhecida,1555,4000.0,572.0,134.0,14.0,41.0,2.0,17.0,n,17.49416666666667,29.99,0.0,0.0,0
3069,3070,10,5,166.014,2,5.0,5.0,10.0,1,5.0,5.0,5.0,4.0,y,completely orderable,1556,600.0,582.0,24.0,6.0,27.0,2.0,28.0,n,5.0,5.0,0.0,0.0,0
3070,3071,10,5,2040.471,10,14.99,24.99,204.91,3,19.99,24.99,64.97,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,y,20.491,21.656666666666666,9.999999999999998,5.0,0
3071,3072,10,5,495.77099999999996,33,9.99,24.99,604.72,5,9.99,24.99,89.95,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,18.324848484848484,17.990000000000002,14.999999999999998,14.999999999999998,0
3072,3073,10,5,595.0740000000001,2,49.99,49.99,99.98,1,49.99,49.99,49.99,1.0,y,completely orderable,1557,800.0,562.0,156.0,1.0,49.0,2.0,226.0,y,49.99,49.99,0.0,0.0,0
3073,3074,10,5,259.29400000000004,14,5.99,7.99,65.9,2,5.99,5.99,11.98,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,4.707142857142857,5.99,2.0,0.0,0
3074,3075,10,5,200.25,6,6.5,39.99,157.96,1,34.99,34.99,34.99,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,26.326666666666668,34.99,33.49,0.0,0
3075,3076,10,5,919.971,4,36.99,36.99,110.97,1,36.99,36.99,36.99,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,27.7425,36.99,0.0,0.0,0
3076,3077,10,5,812.058,5,19.99,29.99,129.95,1,29.99,29.99,29.99,1.0,y,completely orderable,1558,1600.0,533.0,40.0,14.0,38.0,2.0,28.0,n,25.99,29.99,10.0,0.0,0
3077,3078,10,5,56.878,4,59.99,59.99,119.98,1,59.99,59.99,59.99,2.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,29.995,59.99,0.0,0.0,0
3078,3079,10,5,154.987,8,15.0,24.99,104.97,1,24.99,24.99,24.99,3.0,y,completely orderable,1559,12500.0,556.0,396.0,50.0,54.0,2.0,15.0,n,13.12125,24.99,9.989999999999998,0.0,0
3079,3080,10,5,4297.555,66,3.0,79.95,1725.17,8,9.99,79.95,305.84,5.0,y,completely orderable,1560,5500.0,578.0,361.0,22.0,57.0,2.0,25.0,y,26.138939393939395,38.23,76.95,69.96000000000001,0
3080,3081,10,5,5215.616,40,4.99,129.99,1204.7,4,7.99,99.99,152.97,1.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,30.1175,38.2425,125.00000000000001,92.0,0
3081,3082,10,5,330.73,5,49.99,59.99,279.95,1,59.99,59.99,59.99,2.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,55.989999999999995,59.99,10.0,0.0,0
3082,3083,10,5,406.597,30,3.0,7.0,146.0,4,3.0,5.0,18.0,3.0,y,completely orderable,1561,2000.0,541.0,131.0,67.0,64.0,1.0,14.0,n,4.866666666666666,4.5,4.0,2.0,0
3083,3084,10,5,182.68400000000003,5,379.99,699.99,2589.95,1,429.99,429.99,429.99,1.0,desconhecida,desconhecida,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,517.99,429.99,320.0,0.0,0
3084,3085,10,5,524.634,5,59.99,59.99,299.95,2,59.99,59.99,119.98,5.0,y,completely orderable,1562,1500.0,474.0,8.0,18.0,48.0,2.0,14.0,y,59.989999999999995,59.99,0.0,0.0,0
3085,3086,10,5,17.085,3,14.99,14.99,44.97,1,14.99,14.99,14.99,1.0,desconhecida,desconhecida,1563,600.0,525.0,38.0,2.0,32.0,1.0,85.0,n,14.99,14.99,0.0,0.0,0
3086,3087,10,5,0.0,1,39.99,39.99,39.99,1,39.99,39.99,39.99,1.0,desconhecida,desconhecida,1564,2500.0,478.0,215.0,15.0,48.0,1.0,33.0,n,39.99,39.99,0.0,0.0,0
3087,3088,10,5,499.684,18,19.99,129.99,939.82,1,59.99,59.99,59.99,2.0,y,completely orderable,,0.0,70.0,0.0,0.0,19.0,1.0,10.0,n,52.21222222222222,59.99,110.00000000000001,0.0,0
