,sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,cMedPrice,bMedPrice,bInterval,cInterval,new_user,onlineStatus_ n,onlineStatus_ y,availability_ completely not orderable,availability_ completely orderable,availability_ desconhecida,availability_ mainly not orderable,availability_ mainly orderable,availability_ mixed
2302,2303,20,7,1170.385,56,119.99,479.99,7096.72,4,169.99,209.99,758.97,2.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.007142167219221,0.0052085658585948776,40.0,360.0,0,0,1,0,1,0,0,0,0
2303,2304,20,7,1044.45,33,17.99,39.99,907.67,7,19.99,39.99,189.93,1.0,800.0,574.0,2.0,2.0,28.0,2.0,30.0,0.03779164694529751,0.038677744593113045,20.000000000000004,22.000000000000004,0,0,1,0,1,0,0,0,0
2304,2305,20,7,2247.1910000000003,49,3.99,89.99,1045.43,13,3.99,89.99,392.79,5.0,3100.0,449.0,196.0,14.0,38.0,2.0,24.0,0.043257618474537754,0.034242565497191,86.0,86.0,0,0,1,0,1,0,0,0,0
2305,2306,20,7,5594.909000000001,75,69.99,699.99,17379.07,4,169.99,289.99,909.96,5.0,2000.0,510.0,224.0,13.0,55.0,2.0,34.0,0.004340233737625342,0.00443262890571366,120.0,630.0,0,0,1,0,1,0,0,0,0
2306,2307,20,7,440.30199999999996,4,5.87,29.99,51.72,3,5.87,29.99,45.85,5.0,2700.0,504.0,139.0,13.0,64.0,2.0,8.0,0.08497937695608017,0.06893834941894818,24.119999999999997,24.119999999999997,0,0,1,0,1,0,0,0,0
2307,2308,20,7,9038.056,46,1.0,109.99,1223.75,15,20.0,59.99,444.92,1.0,600.0,509.0,78.0,16.0,29.0,2.0,6.0,0.030460975196714837,0.03039783162134434,39.99,108.99,0,0,1,0,1,0,0,0,0
2308,2309,20,7,423.76099999999997,2,319.99,319.99,639.98,1,319.99,319.99,319.99,2.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.003125097659301854,0.003125097659301854,0.0,0.0,0,0,1,0,1,0,0,0,0
2309,2310,20,7,6583.784000000001,168,2.99,31.95,1182.62,13,5.99,29.99,221.87,1.0,800.0,566.0,56.0,2.0,44.0,2.0,235.0,0.10726345024291038,0.059093387535577344,24.0,28.96,0,0,1,0,1,0,0,0,0
2310,2311,20,7,1917.826,7,24.99,34.99,139.95,1,24.99,24.99,24.99,1.0,600.0,70.0,219.0,0.0,38.0,2.0,435.0,0.05001786352268666,0.04001600640256102,0.0,10.000000000000004,0,0,1,0,1,0,0,0,0
2311,2312,20,7,567.178,2,3.99,3.99,7.98,1,3.99,3.99,3.99,4.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.2506265664160401,0.2506265664160401,0.0,0.0,0,0,1,0,1,0,0,0,0
2312,2313,20,7,3136.835,43,7.0,29.95,761.47,5,14.99,24.99,94.95,5.0,3500.0,583.0,389.0,5.0,62.0,2.0,81.0,0.05690328246524748,0.053361792956243326,9.999999999999998,22.95,0,0,1,0,1,0,0,0,0
2313,2314,20,7,1145.779,16,29.99,49.99,239.9,1,39.99,39.99,39.99,2.0,300.0,465.0,196.0,2.0,43.0,2.0,60.0,0.0676880898761606,0.02500625156289072,0.0,20.000000000000004,0,0,1,0,1,0,0,0,0
2314,2315,20,7,360.01,14,9.99,19.99,149.87,2,9.99,19.99,29.98,1.0,4500.0,535.0,391.0,25.0,53.0,2.0,62.0,0.08427706083750329,0.06003602161296778,9.999999999999998,9.999999999999998,0,0,0,0,0,1,0,0,0
2315,2316,20,7,2216.5589999999997,54,9.99,47.99,1009.91,9,9.99,24.99,154.91,1.0,1200.0,522.0,67.0,10.0,39.0,2.0,248.0,0.052495881788583824,0.05763319672131147,14.999999999999998,38.0,0,0,1,0,1,0,0,0,0
2316,2317,20,7,505.75800000000004,12,12.99,59.99,368.88,4,12.99,59.99,122.96,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.03294498188025996,0.03294498188025997,47.0,47.0,0,0,1,0,1,0,0,0,0
2317,2318,20,7,2863.136,162,19.99,1399.99,54844.35,2,189.99,399.99,589.98,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0028398917441872845,0.0030303948604503165,210.0,1380.0,0,0,0,0,0,1,0,0,0
2318,2319,20,7,3830.239,194,1.0,39.99,955.87,11,3.0,24.99,66.99,1.0,300.0,501.0,1.0,0.0,36.0,2.0,55.0,0.19909605812689515,0.13696071717611902,21.99,38.99,0,0,0,0,0,1,0,0,0
2319,2320,20,7,4.963,1,49.99,49.99,49.99,1,49.99,49.99,49.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.020004000800160033,0.020004000800160033,0.0,0.0,0,0,1,0,1,0,0,0,0
2320,2321,20,7,207.025,6,9.99,19.99,85.94,6,9.99,19.99,85.94,1.0,4000.0,80.0,213.0,4.0,49.0,1.0,51.0,0.06804627146459592,0.06804627146459592,9.999999999999998,9.999999999999998,0,0,1,0,1,0,0,0,0
2321,2322,20,7,4235.809,78,5.0,1549.99,35702.08,3,12.99,29.99,72.97,5.0,7500.0,504.0,269.0,12.0,62.0,1.0,7.0,0.0022646180194497534,0.04111278607646977,17.0,1544.99,0,0,1,0,1,0,0,0,0
2322,2323,20,7,1730.506,25,14.99,59.95,644.98,6,14.99,29.99,127.86,5.0,3500.0,554.0,261.0,9.0,42.0,1.0,35.0,0.038734684087868745,0.048444292293481996,14.999999999999998,44.96,0,0,1,0,1,0,0,0,0
2323,2324,20,7,3168.2690000000002,14,3.99,22.99,248.46,2,17.95,19.95,37.9,3.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0563737251850782,0.052607148383103826,2.0,19.0,0,0,1,0,1,0,0,0,0
2324,2325,20,7,164.18900000000002,3,19.99,19.99,39.98,1,19.99,19.99,19.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0750375187593797,0.05002501250625313,0.0,0.0,0,0,0,0,0,1,0,0,0
2325,2326,20,7,4239.106,5,399.99,599.99,1399.97,1,399.99,399.99,399.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0035715051036807927,0.0025000625015625397,0.0,200.0,0,0,1,0,1,0,0,0,0
2326,2327,20,7,1996.69,59,4.99,44.99,1079.38,3,14.99,29.99,59.97,1.0,4000.0,614.0,23.0,7.0,42.0,2.0,25.0,0.046197477104444794,0.05187875194545319,14.999999999999998,40.0,0,0,1,0,1,0,0,0,0
2327,2328,20,7,945.1210000000001,30,9.99,259.99,3259.71,4,19.99,139.99,329.96,1.0,600.0,490.0,53.0,15.0,41.0,2.0,167.0,0.009135100293516227,0.011605442269751437,120.00000000000001,250.0,0,0,1,0,1,0,0,0,0
2328,2329,20,7,1256.986,21,7.0,199.0,608.89,7,7.0,199.0,300.95,1.0,4000.0,523.0,372.0,19.0,50.0,2.0,30.0,0.031074264980559745,0.0207512284897358,192.0,192.0,0,0,1,0,1,0,0,0,0
2329,2330,20,7,523.336,7,3.99,39.99,167.93,7,3.99,39.99,167.93,5.0,2500.0,492.0,223.0,25.0,61.0,1.0,44.0,0.04038897691614627,0.04038897691614627,36.0,36.0,0,0,1,0,1,0,0,0,0
2330,2331,20,7,490.221,1,59.99,59.99,59.99,1,59.99,59.99,59.99,5.0,4000.0,427.0,138.0,12.0,61.0,2.0,12.0,0.016669444907484583,0.016669444907484583,0.0,0.0,0,0,1,0,1,0,0,0,0
2331,2332,20,7,2629.173,35,29.99,120.0,3059.43,3,29.99,120.0,269.99,1.0,300.0,70.0,10.0,0.0,25.0,2.0,325.0,0.011725370629429903,0.011647100875942309,90.01,90.01,0,0,1,0,1,0,0,0,0
2332,2333,20,7,245.717,8,37.99,59.99,385.92,1,37.99,37.99,37.99,1.0,8600.0,530.0,415.0,17.0,58.0,2.0,11.0,0.020729684908789386,0.026322716504343247,0.0,22.0,0,0,0,0,0,1,0,0,0
2333,2334,20,7,0.0,3,99.99,169.0,398.98,3,99.99,169.0,398.98,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.007812906922235532,0.007812906922235532,69.01,69.01,0,0,0,0,0,1,0,0,0
2334,2335,20,7,4.961,2,599.99,599.99,599.99,2,599.99,599.99,599.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.005000083334722245,0.005000083334722245,599.99,599.99,0,0,0,0,0,1,0,0,0
2335,2336,20,7,1969.648,25,7.0,22.99,340.62,4,7.99,19.99,46.36,1.0,4000.0,513.0,223.0,20.0,39.0,2.0,28.0,0.06717162670487986,0.07970950314409707,11.999999999999998,15.989999999999998,0,0,1,0,1,0,0,0,0
2336,2337,20,7,3380.361,43,12.99,899.99,6871.86,5,12.99,899.99,1395.86,1.0,600.0,548.0,38.0,6.0,45.0,2.0,117.0,0.00590479264125702,0.003311663168191729,887.0,887.0,0,0,1,0,1,0,0,0,0
2337,2338,20,7,1310.963,8,69.99,599.0,3268.93,1,449.99,449.99,449.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0024364360895742193,0.00222227160603569,0.0,529.01,0,0,1,0,1,0,0,0,0
2338,2339,20,7,2701.961,57,7.0,59.95,1744.9,7,19.99,59.95,306.81,1.0,900.0,578.0,133.0,9.0,37.0,2.0,62.0,0.04183081808267127,0.025119958445628063,39.96000000000001,52.95,0,0,1,0,1,0,0,0,0
2339,2340,20,7,947.9760000000001,7,9.99,299.99,462.93,6,9.99,59.99,162.94,1.0,4000.0,553.0,293.0,4.0,51.0,2.0,55.0,0.013142888637336826,0.0359790897995753,50.0,290.0,0,0,1,0,1,0,0,0,0
2340,2341,20,7,34.374,3,19.99,19.99,59.97,3,19.99,19.99,59.97,1.0,1400.0,494.0,31.0,9.0,43.0,2.0,38.0,0.05002501250625313,0.05002501250625313,0.0,0.0,0,0,0,0,0,1,0,0,0
2341,2342,20,7,1284.128,32,7.99,34.99,522.08,2,14.99,14.99,29.98,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.061214376633597946,0.066711140760507,0.0,27.0,0,0,1,0,1,0,0,0,0
2342,2343,20,7,3834.4570000000003,5,599.0,699.0,3095.0,2,599.0,599.0,1198.0,2.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0016075182391492519,0.001669449081803005,0.0,100.0,0,0,1,0,1,0,0,0,0
2343,2344,20,7,4245.6759999999995,84,2.99,49.99,2203.0,11,2.99,49.99,314.89,1.0,1400.0,568.0,38.0,9.0,43.0,2.0,24.0,0.042612618286938,0.036639390675830226,47.0,47.0,0,0,1,0,1,0,0,0,0
2344,2345,20,7,1961.3829999999998,18,649.99,1249.99,14849.83,1,969.99,969.99,969.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0012121350884151535,0.0010309384632831266,0.0,600.0,0,0,0,0,0,1,0,0,0
2345,2346,20,7,132.32299999999998,5,7.99,7.99,31.96,1,7.99,7.99,7.99,2.0,0.0,0.0,0.0,0.0,38.0,1.0,6.0,0.15644555694618273,0.1251564455569462,0.0,0.0,0,0,1,0,1,0,0,0,0
2346,2347,20,7,1079.29,2,259.99,259.99,519.98,1,259.99,259.99,259.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.003846301780837725,0.003846301780837725,0.0,0.0,0,0,1,0,1,0,0,0,0
2347,2348,20,7,3749.094,18,4.99,39.99,304.82,6,4.99,39.99,99.94,1.0,1900.0,497.0,98.0,11.0,74.0,1.0,146.0,0.05556650952696768,0.05607538290690387,35.0,35.0,0,0,1,0,1,0,0,0,0
2348,2349,20,7,1443.351,23,9.99,59.99,592.81,5,9.99,29.99,112.95,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.036007277260246294,0.039121444140166536,20.0,50.0,0,0,1,0,1,0,0,0,0
2349,2350,20,7,6016.806,97,6.99,379.0,2294.39,7,9.99,89.99,202.93,5.0,2300.0,494.0,270.0,21.0,45.0,2.0,11.0,0.05077656453055625,0.0344222518869271,80.0,372.01,0,0,1,0,1,0,0,0,0
2350,2351,20,7,506.523,2,9.99,9.99,19.98,1,9.99,9.99,9.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.10010010010010009,0.10010010010010009,0.0,0.0,0,0,0,0,0,1,0,0,0
2351,2352,20,7,3565.325,7,109.99,119.99,819.93,1,119.99,119.99,119.99,5.0,1000.0,521.0,133.0,7.0,39.0,2.0,28.0,0.00853731416096496,0.008334027835652971,0.0,10.0,0,0,1,0,1,0,0,0,0
2352,2353,20,7,1271.146,8,7.0,17.99,56.98,3,7.0,17.99,31.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.16534391534391535,0.09377930603313536,10.989999999999998,10.989999999999998,0,0,0,0,0,1,0,0,0
2353,2354,20,7,1222.808,22,1.0,16.95,226.54,5,5.0,16.95,64.88,1.0,1300.0,614.0,66.0,2.0,79.0,1.0,129.0,0.07739111870196413,0.06862475981334065,11.95,15.95,0,0,0,0,0,1,0,0,0
2354,2355,20,7,2116.516,25,119.99,799.99,4377.89,1,299.99,299.99,299.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.005710513512217072,0.0033334444481482716,0.0,680.0,0,0,0,0,0,1,0,0,0
2355,2356,20,7,0.0,2,14.99,19.99,34.98,2,14.99,19.99,34.98,1.0,3000.0,506.0,221.0,10.0,46.0,2.0,7.0,0.06003602161296778,0.06003602161296778,4.999999999999998,4.999999999999998,0,0,0,0,0,1,0,0,0
2356,2357,20,7,25.944000000000003,2,599.99,599.99,599.99,2,599.99,599.99,599.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.005000083334722245,0.005000083334722245,599.99,599.99,0,0,0,0,0,1,0,0,0
2357,2358,20,7,3456.586,7,399.99,649.99,3547.95,2,399.99,599.0,998.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0019623464954453937,0.0019253132484655254,199.01,250.0,0,0,1,0,1,0,0,0,0
2358,2359,20,7,3808.58,76,14.99,149.99,2640.55,1,119.99,119.99,119.99,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.024640437865823525,0.008334027835652973,0.0,135.0,0,0,1,0,1,0,0,0,0
2359,2360,20,7,855.3689999999999,22,3.0,39.99,364.89,3,14.99,22.99,57.97,1.0,4000.0,514.0,55.0,10.0,56.0,1.0,16.0,0.06176466157484823,0.05321979776476849,7.999999999999998,36.99,0,0,1,0,1,0,0,0,0
2360,2361,20,7,5.239,2,599.99,599.99,599.99,2,599.99,599.99,599.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.005000083334722245,0.005000083334722245,599.99,599.99,0,0,0,0,0,1,0,0,0
2361,2362,20,7,37.277,2,199.99,199.99,399.98,1,199.99,199.99,199.99,1.0,2700.0,557.0,100.0,11.0,28.0,2.0,157.0,0.005000250012500625,0.005000250012500625,0.0,0.0,0,0,1,1,0,0,0,0,0
2362,2363,20,7,1331.5529999999999,21,1.0,3.0,37.0,2,3.0,3.0,6.0,1.0,900.0,470.0,12.0,8.0,59.0,1.0,10.0,0.6,0.3333333333333333,0.0,2.0,0,0,0,0,0,1,0,0,0
2363,2364,20,7,5161.108,69,2.99,21.99,508.31,10,2.99,12.99,76.9,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.13213302643773822,0.12028050321126245,10.0,19.0,0,0,1,0,1,0,0,0,0
2364,2365,20,7,580.746,27,17.99,29.99,561.75,10,17.99,29.99,223.9,1.0,4000.0,603.0,182.0,8.0,40.0,2.0,73.0,0.04653218864149275,0.04458571243653726,12.0,12.0,0,0,1,0,1,0,0,0,0
2365,2366,20,7,2493.449,75,4.99,39.99,1231.42,17,4.99,39.99,310.6,1.0,2600.0,529.0,146.0,13.0,34.0,2.0,29.0,0.07551946681958097,0.06689797020754991,35.0,35.0,0,0,0,0,0,1,0,0,0
2366,2367,20,7,103.235,2,9.99,9.99,19.98,1,9.99,9.99,9.99,2.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.10010010010010009,0.10010010010010009,0.0,0.0,0,0,1,0,1,0,0,0,0
2367,2368,20,7,1134.114,3,9.99,9.99,29.97,1,9.99,9.99,9.99,5.0,13000.0,590.0,478.0,56.0,63.0,2.0,5.0,0.10010010010010004,0.10010010010010006,0.0,0.0,0,0,1,0,1,0,0,0,0
2368,2369,20,7,201.33900000000003,13,8.99,19.99,208.4,2,12.5,19.99,32.49,2.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.06594267109032086,0.06453278265358801,7.489999999999998,10.999999999999998,0,0,1,0,1,0,0,0,0
2369,2370,20,7,127.37200000000001,4,17.99,29.99,83.96,1,17.99,17.99,17.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.04764173415912339,0.05558643690939411,0.0,12.0,0,0,0,0,0,1,0,0,0
2370,2371,20,7,2158.722,10,299.99,399.99,3524.95,2,333.0,399.99,732.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0028796482615001564,0.0028142853122449553,66.99000000000001,100.0,0,0,1,0,1,0,0,0,0
2371,2372,20,7,107.88799999999999,3,17.99,17.99,35.98,1,17.99,17.99,17.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.08337965536409117,0.05558643690939411,0.0,0.0,0,0,0,0,0,1,0,0,0
2372,2373,20,7,778.841,14,19.99,49.99,397.9,1,49.99,49.99,49.99,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.035184719778838906,0.02000400080016003,0.0,30.000000000000004,0,0,1,0,1,0,0,0,0
2373,2374,20,7,1274.187,15,199.99,899.99,6639.85,1,479.99,479.99,479.99,1.0,1200.0,454.0,179.0,10.0,42.0,2.0,78.0,0.0022590871781742058,0.002083376737015355,0.0,700.0,0,0,1,0,1,0,0,0,0
2374,2375,20,7,5639.45,80,1.0,529.99,8545.69,9,1.0,42.99,75.97,1.0,200.0,476.0,158.0,8.0,48.0,2.0,56.0,0.006096105952342259,0.09038685574257821,41.99,528.99,0,0,0,0,0,1,0,0,0
2375,2376,20,7,3024.276,19,9.95,44.99,258.78,6,9.99,24.99,80.94,1.0,2200.0,503.0,53.0,10.0,46.0,2.0,110.0,0.07765553256581177,0.08250176789502629,14.999999999999998,35.040000000000006,0,0,1,0,1,0,0,0,0
2376,2377,20,7,1458.281,12,39.99,79.99,359.94,1,59.99,59.99,59.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.033338889814969165,0.01666944490748458,0.0,39.99999999999999,0,0,0,0,0,1,0,0,0
2377,2378,20,7,1221.678,16,279.99,449.99,4729.87,1,299.99,299.99,299.99,3.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0033827568199548833,0.003333444448148273,0.0,170.0,0,0,1,0,1,0,0,0,0
2378,2379,20,7,1015.429,30,2.99,99.99,845.84,8,2.99,99.99,194.07,1.0,4000.0,565.0,105.0,20.0,47.0,2.0,45.0,0.034024702866464696,0.036868948444920426,97.0,97.0,0,0,1,0,1,0,0,0,0
2379,2380,20,7,1518.376,3,39.99,39.99,119.97,1,39.99,39.99,39.99,1.0,200.0,494.0,66.0,2.0,30.0,2.0,71.0,0.02500625156289072,0.02500625156289072,0.0,0.0,0,0,1,0,1,0,0,0,0
2380,2381,20,7,2061.572,27,3.99,29.99,326.73,10,3.99,29.99,117.9,1.0,1900.0,528.0,67.0,13.0,48.0,2.0,110.0,0.08387943402811085,0.08455315755071688,26.0,26.0,0,0,1,0,1,0,0,0,0
2381,2382,20,7,1217.889,14,17.99,49.95,523.66,1,49.95,49.95,49.95,1.0,200.0,543.0,366.0,1.0,62.0,2.0,35.0,0.026734904327235232,0.02002002002002002,0.0,31.960000000000004,0,0,0,0,0,1,0,0,0
2382,2383,20,7,261.885,3,59.99,59.99,179.97,1,59.99,59.99,59.99,1.0,600.0,70.0,44.0,2.0,34.0,2.0,355.0,0.016669444907484583,0.016669444907484583,0.0,0.0,0,0,1,0,1,0,0,0,0
2383,2384,20,7,7457.946,3,269.99,279.99,819.97,1,269.99,269.99,269.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0036586704391624084,0.0037038408829956665,0.0,10.0,0,0,1,0,1,0,0,0,0
2384,2385,20,7,62.071999999999996,2,399.0,399.0,798.0,1,399.0,399.0,399.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.002506265664160401,0.002506265664160401,0.0,0.0,0,0,0,0,0,1,0,0,0
2385,2386,20,7,2096.698,33,12.99,299.0,1921.65,7,12.99,99.99,362.77,1.0,2500.0,546.0,123.0,4.0,42.0,2.0,205.0,0.017190159781604295,0.018813327002499484,87.0,286.01,0,0,1,0,1,0,0,0,0
2386,2387,20,7,63.076,3,59.99,59.99,179.97,1,59.99,59.99,59.99,2.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.016669444907484583,0.01666944490748458,0.0,0.0,0,0,1,0,1,0,0,0,0
2387,2388,20,7,5139.596,43,4.99,469.0,5959.56,3,4.99,44.99,64.97,1.0,800.0,582.0,157.0,2.0,51.0,1.0,54.0,0.009060492708581147,0.04479617739286247,40.0,464.01,0,0,1,0,1,0,0,0,0
2388,2389,20,7,6311.185,67,3.0,44.99,761.5,18,6.0,19.99,212.85,1.0,900.0,566.0,15.0,7.0,33.0,2.0,4.0,0.1042138010862334,0.09983842573612753,13.989999999999998,41.99,0,0,1,0,1,0,0,0,0
2389,2390,20,7,812.275,10,94.99,299.99,1294.94,1,199.99,199.99,199.99,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.007722365515004555,0.005000250012500625,0.0,205.0,0,0,1,0,1,0,0,0,0
2390,2391,20,7,249.90900000000002,13,159.99,159.99,1599.9,2,159.99,159.99,319.98,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.008173587772312692,0.006250390649415588,0.0,0.0,0,0,0,0,0,1,0,0,0
2391,2392,20,7,3347.3590000000004,35,3.99,199.99,2037.66,8,3.99,199.99,285.92,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.015328905541273705,0.018573353002585325,196.0,196.0,0,0,1,0,1,0,0,0,0
2392,2393,20,7,2777.594,41,69.99,469.99,10569.65,2,329.99,329.99,659.98,1.0,300.0,480.0,26.0,4.0,39.0,2.0,32.0,0.003790388833344959,0.0030303948604503165,0.0,400.0,0,0,1,0,1,0,0,0,0
2393,2394,20,7,1815.126,30,5.0,64.99,980.68,3,29.99,35.99,95.97,1.0,3000.0,562.0,383.0,10.0,57.0,2.0,217.0,0.025276385236183748,0.030621618862917224,6.0000000000000036,59.989999999999995,0,0,1,0,1,0,0,0,0
2394,2395,20,7,23.537,1,6.99,6.99,6.99,1,6.99,6.99,6.99,2.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.14306151645207438,0.14306151645207438,0.0,0.0,0,0,1,0,1,0,0,0,0
2395,2396,20,7,1483.751,41,6.99,69.99,938.87,2,12.99,19.99,32.98,1.0,600.0,70.0,12.0,1.0,34.0,1.0,380.0,0.043453070683661645,0.06253908692933084,6.999999999999998,62.99999999999999,0,0,1,0,1,0,0,0,0
2396,2397,20,7,561.9580000000001,6,39.95,49.95,249.74,1,39.95,39.95,39.95,1.0,1500.0,491.0,42.0,18.0,29.0,2.0,80.0,0.02421815715969453,0.025031289111389236,0.0,10.0,0,0,1,0,1,0,0,0,0
2397,2398,20,7,48.68600000000001,2,299.99,299.99,599.98,1,299.99,299.99,299.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0033334444481482716,0.0033334444481482716,0.0,0.0,0,0,0,0,0,1,0,0,0
2398,2399,20,7,1016.735,16,199.99,949.99,10929.84,1,599.99,599.99,599.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0014638823624133564,0.0016666944449074152,0.0,750.0,0,0,0,0,0,1,0,0,0
2399,2400,20,7,361.724,11,3.99,14.99,121.89,3,12.99,12.99,38.97,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.08664548665881674,0.07698229407236337,0.0,11.0,0,0,1,0,0,1,0,0,0
2400,2401,20,7,1385.9389999999999,4,12.99,599.99,1225.96,2,12.99,599.99,612.98,5.0,1300.0,531.0,72.0,3.0,44.0,2.0,27.0,0.0031584530550409465,0.0031584530550409465,587.0,587.0,0,0,1,0,1,0,0,0,0
2401,2402,20,7,974.5039999999999,6,3.99,9.99,37.95,4,3.99,9.99,27.96,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.14263415684374833,0.11918951132300355,6.0,6.0,0,0,1,0,1,0,0,0,0
2402,2403,20,7,362.392,19,19.95,89.95,858.1,3,19.95,59.95,99.85,1.0,800.0,80.0,172.0,0.0,36.0,2.0,45.0,0.022790074922371305,0.037570444583594244,40.0,70.0,0,0,0,0,0,1,0,0,0
2403,2404,20,7,4.703,1,9.99,9.99,9.99,1,9.99,9.99,9.99,1.0,100.0,512.0,7.0,0.0,35.0,1.0,229.0,0.10010010010010009,0.10010010010010009,0.0,0.0,0,0,1,0,1,0,0,0,0
2404,2405,20,7,235.87599999999998,1,24.99,24.99,24.99,1,24.99,24.99,24.99,1.0,4000.0,70.0,70.0,0.0,32.0,2.0,12.0,0.040016006402561026,0.040016006402561026,0.0,0.0,0,0,1,0,1,0,0,0,0
2405,2406,20,7,434.77099999999996,28,7.0,14.99,242.81,2,9.99,14.99,24.98,1.0,600.0,70.0,51.0,0.0,28.0,2.0,425.0,0.11364469535889729,0.08578781812982557,5.0,7.99,0,0,0,0,0,1,0,0,0
2406,2407,20,7,107.661,4,29.9,29.9,59.8,1,29.9,29.9,29.9,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.06688963210702341,0.033444816053511704,0.0,0.0,0,0,0,0,0,1,0,0,0
2407,2408,20,7,1494.558,46,7.0,19.99,733.56,10,9.99,19.99,169.9,1.0,4000.0,532.0,224.0,12.0,31.0,2.0,413.0,0.06196755515254537,0.058186010342971176,9.999999999999998,12.989999999999998,0,0,1,0,1,0,0,0,0
2408,2409,20,7,45.858999999999995,2,59.99,59.99,119.98,1,59.99,59.99,59.99,4.0,600.0,573.0,133.0,21.0,49.0,2.0,8.0,0.016669444907484583,0.016669444907484583,0.0,0.0,0,0,1,0,1,0,0,0,0
2409,2410,20,7,219.775,7,3.99,39.99,141.93,7,3.99,39.99,141.93,1.0,600.0,521.0,58.0,4.0,38.0,1.0,267.0,0.05116772047805269,0.05116772047805269,36.0,36.0,0,0,1,0,1,0,0,0,0
2410,2411,20,7,981.278,10,3.99,32.95,141.76,5,3.99,32.95,75.87,5.0,800.0,526.0,24.0,14.0,68.0,2.0,36.0,0.06594934377432254,0.05985521813274306,28.96,28.96,0,0,1,0,1,0,0,0,0
2411,2412,20,7,1674.011,27,15.0,49.99,821.76,3,15.0,29.99,74.98,1.0,800.0,482.0,17.0,10.0,25.0,2.0,27.0,0.03245648680037696,0.041677085938151205,14.989999999999998,34.99,0,0,1,0,1,0,0,0,0
2412,2413,20,7,408.846,9,69.99,149.99,609.95,1,149.99,149.99,149.99,1.0,300.0,555.0,6.0,2.0,37.0,2.0,16.0,0.014755307812115747,0.006667111140742716,0.0,80.00000000000001,0,0,0,0,0,1,0,0,0
2413,2414,20,7,1015.19,5,749.99,1099.99,5149.95,1,1099.99,1099.99,1099.99,5.0,600.0,444.0,46.0,13.0,35.0,1.0,160.0,0.0009708832124583735,0.0009090991736288511,0.0,350.0,0,0,1,0,1,0,0,0,0
